AuthorId,PaperIds
1818693,1304249 2159237 825061 1924698 563526 1151922
221258,323114 2122904 1948464 1973231 1346273 1860792
180300,160397 615659 186588 1163815 1690545 1279939 2164178 523705 1162083 385219 495937 1073769 1806971 2169021 2230422 256869 1996821 1051385 1303683 339813 299371 1040933 1184601 913395 2080120 1916069 1450456
1007696,726779 1633656 219857 695343 953186 1130588 671756 842196 1609654
1220693,889329 2178560 1045348 329137 1614068 1317838 1594052 1450269 1848682 411179 1188169 604479 453615 1043881 1438661 1381094
767332,74035 123896 248074 273890 351170 470318 480330 574710 1004880 1378317 1382590 1789823 1966692 2252388 272503 511969 699625 720329 730959 766962 770427 968247 1082086 1109069 1761382 1896313 586501 1056226 1255770 1260273 1279385 1795960 1798267 1967066 779677 886478 1114415 1304265 1559207 1787057 109800 569636 1624248 2132186 42777 1791765 798096 1593603 1771066 714091 158170 1328021 2080682 1055420 1446740 2959 162613 638704 143861 2117906 136434 572704 1757473 1012681 2038453 84302 486337 2087647 2149155 2164865 1911141 105958 997794 1028321 1189198 315764 932584 1720285 789719 1242963 886836 1036568 1475404 2125085 1188267 159290 203062 249402 751880 1778663 1607343 2113768 320505 1731938 1787093 239325 1939405 1796929 1228907 452851 1289185 2234960
573530,301512 493450 896154 1734720 834247 1466247 2234359 317315 761704 2159289 1186962 661177 2153526 570832 2201553 509859 377469 717119 762111 1903741 521802 575060 834844 450211 1954009 1211830 1559088 459254 829006 2000124
2220123,82139 124204 339273 415818 432136 563436 584665 772316 966219 1057670 1086952 1120433 1510738 1518379 1628290 1846339 1972951 1973439 2059906 2108387 2198688 217670 461985 560239 646830 958143 1540536 1759150 1837393 397224 1044658 1116596 1198103 1247839 1866168 2041018 615190 846415 1007083 1091722 1824386 1989144 1017386 1080934 1474737 1997544 2012624 1744978 1276380 662108 1279299 1504390 897807 2072786 910269 196587 262718 909454 1871892 1892206 1362791 255687 1435058 799566 2083987 1301922 276196 567194 723035 1022833 1069676 1670277 1500273 337732 1631688 2257984 492051 840119 816620 297810 881222 372808 1662202 2248572 1235965 323547 955729 481280 916096 1155540 313249 436315 984807 1064 53740 475908 2197360 187580 711342 1895424 36776 497908 1071778 1951220 2169839 1527861
507999,221470 2037807 2084605 22083 138120 289276 782242 995515 1188345 1605037 210825 1047252 1143894 1867989 1317590 1516148 2108266 236262 1803867 1929778 1187656 7537 1230354 250678 686188 845840 855178 2101944 880745 900546 1752884 2192451 397729 666685 91168 980431 2101488 1194405 1955606 215086 569474 1293581 2140842 2158797 1851902 2110382 181412 716744 1130766 1487773 578706 881596 1513542 742348 799230 1751350 1843845 172841 898718 2140251 655684 7347 237987 1309089 736890 1294110 1997919 2015154 2179997 948371 1021488 521663 613497 2013955 1205472 686847 1139580 2171584
1351778,68533 937002 61261 755078 1009486 828606 394465 1692343 1131 70053 411608 767153 46521 551072 50908 411500 735375 1122652 1877665 1992493 208849 500048 1215277 145276 267037 1631341 1651982 1672590 1604456 1616768 947136 2137325 257476 168893 480631 2165480 518889 822233 342243 1844557 263423 1139522 297012 143428 86358 80650 1407882 2145895 291328 1103645 1180594 1415554 1510822 1624715 266634 742275 1859591 1566086 844291 1839260 80240 1655763 229163 1921340 1963738 1556603 1968145 13782 583005 1392119 1820760 208707 326725 1008771 339632 164605 201176 354692 470522 552267 1966191 2095878 341486 1631455 806136 1395062 1551542 2129922 1637905 197500 759503 1835429 1848756 126423 273634 296546 318175 372373 479202 569427 608575 673093 683721 688249 702502 823339 1119277 1121682 1122657 1324777 1443322 1467803 1478731 1529108 1682197 1834744 1879925 1881386 1990352 2002766 2021863 2062467
950378,1927242 1130887 1608845 49244
57451,385955 631315 746153 1869921 1766217 478614 2042411
2023538,587021 602811 1649720 1039653 1379249 908841 1040549 1502612 395528 278639 209064 1123172 425427 1661757 1723568 1764030 465995 163496 1103526 514892 1380675 1457845 1927946 262271 679069 1184230 1435499 846947 362092 816313 1648228 1984783 564757 94740 268015 925784 937309 1236288 38361 617588 786978 1432468 1696861 558294 1022632 1181079 629814 1645528 1502711 1337726 1551478 958720 126758 1250151 1940053 2002645 2254023 789300 1016710 1365949 1736174 1738922 2006691
311411,2044736 1109561 2006987 151535 1673350 2255707
499829,143290 278879 330017 437378 445487 462177 465243 927283 989132 1003025 1009140 1053877 1287394 1297732 1361623 1446462 1447104 1533314 1605619 1752995 1757579 1776542 1900851 1993283 2060291 2113953 394965 693782 797189 819816 1355332 1988896 798701 1527356 1667951 748387 1273602 168833 1107195 1600014 1335304 1850659 330558 845704 1289885 1431408 323299 88561 741579 2174787 623188 1739741 268552 1210756 2162317 1088115 117668 1147590 38338 107569 31072 1972734 1299551 1803681 1398996 291919 107882 483144 229383 2182867 884715
524408,1211684 947608 1756138 1988563 1409734 2224927 2239107 467630 755539 1091259 2028354
1409149,2177745 1536678 1502303 560864 587291 244313 1519118 1740078
1009344,145590 888096 315730 872132 1521652 1982393 508111 1054060 884554 1501739 1269257
1835145,966110 1457664 1527992 1852458 205807 440762 1134874 773264 1316989 1398341 1398341 835643 159655 1743469 146815 869013 2131940 999493 18622 1024066 1024066 32575 704901 1235320 2001779 845674 845674 1323817 1065304 1482820 2192646 2192646 2236498 1521748 1430437 2193042 426791 1184562 667462 775520 1051680 1222818 1489689 1923856 2254207 118173 382413 382413 1144520 68747 1308261 1992425 137901 137901 1631655 307019 734946 1796916 1819558 1937056 1166869 1104509 1647211 570609 1826120 1452078 1206872 1206872 114916 2078967 1126987 15546 15546 1585628 1670208 995596 995596 861636 769104 769104 163946 1814619 1814619 1757072 1757072 114800 114800 1805533 1805533 1784588 532125 1271750 982520 511418 1246233 1783236 755399 1126777 10965 723968 114076 792933 1482550 1726522 1879114 452546 15726 1179733 1510223 1856065 428340 1132839 676981 1090513 2116398 2116398 2226216 708150 1181166 1920111 1984141 2048082 42928 780382 89141 1217066 1951401 1968567 114569 114569 254212 528687 657633 1196481 1197125 1770960
2162827,2052266 278957 463091 1474450 2257547 441431 2112306 1311911 2210943 2135569 2243604 1900772 1202117 2152991 558078 1038897 1708759
1294479,86165 125674 134351 196274 201645 242870 249243 266625 277868 297552 304146 350777 421463 483185 516174 573053 649538 672931 809713 813456 823926 961532 1012238 1019309 1070199 1099240 1156310 1165760 1170533 1192541 1193344 1280804 1301776 1306530 1338259 1416924 1467174 1526881 1528780 1607014 1608976 1655108 1670100 1695231 1699744 1704472 1725337 1786297 1797865 1802238 1819315 1840853 1849743 1854667 1875302 1977993 2025873 2049141 2253330 38303 104895 300862 380863 544644 611552 1063639 1262602 1268110 1290776 1367061 1367690 1438344 1532659 1764599 1820678 1952381 1971958 2075076 2144805 295929 428907 480658 552529 563950 761744 820043 1232239 1548812 1560179 1575642 1615395 1733582 129480 272749 457003 665947 767196 770033 804801 1055846 1182449 1357763 1931169 1955296 2015067 2064556 2102255 2243863 2248191 184296 627756 729995 1212789 1225997 1790641 2149964 665049 2104368 147294 846080 914056 1736481 2246412 1379900 1701134 1186 1053569 1318169 1924069 177227 494041 833612 1602995 459139 2140442 1394205 1457824 2054276 73932 279182 280525 391682 779208 1270638 1316551 517285 746621 898134 1385780 1934282 572798 1235414 1448695 888447 261134 1020157 362490 814843 1836850 1629538 1386091 415462 853585 455200 1766740 1239713 2227760 2140750 106327 978222 2002865 2232245 129343 140699 938097 1428585 2039888 794290 2130630 1483577 1497524 1754871 1900590 1800739 1961237 1545134 1611096 2040566 1147113 1286276 1378363 1877429 204406 838187 2070584 23527 1974280 970482 1562314 707028 699573 792238 1826741 1978637 2186934 1081321 982334 156325 956217 1436990 1272683
1663123,496237 2094873 862626 1802005 1803106 210371 1937145 484590 1566137 994290 1955292 1473027 457835 860861 862973 575592 975001 606751 195141 295912 346633 433573 1791061 66360 1993551 706882
2277532,230692 265000 863989 984677 1076399 1458287 1516860 1806168 1987989 167231 435798 1345059 1610727 1948212 2162555 637509 21401 908251 1682815 1844786 881610 883107 951782 1615587 839729 157957 206819 450751 942897 1234653 1273931 1320896 371147 1447106 2128037 751159 1254499 1216686 1829870 1862753 1211732 44802 396033 1833966 926237 1369706 1773397
1654947,37079 1556894 1818464 507561 520830 588069 1018018 1246067 1310173 219574 259282 597790 682857 1047513 1684578 91841 99609 207329 243579 671896 892908 1613843 2165776 1250460 1863136 1900906 2055038 256725 624179 1869096 1436872 528720 1384158 34495 617381 1667872 1328805 2166791 739142 2096231 1400869 1962709 1989387 361532 764025
721060,1544438 535045 895951 171363
24742,418161 1878416 130342 1208535 2089832 2169048 1479666 1983432 1781937 368006 1245729 1913487 2044666 1027260 1212339 554197 1048305 51173 93774 1913043 71659 415681 721790 1252386 2096774 1401091 16442 306589 2254334
1548468,571471 891896 920011 1240240 1272997 846351 1893658 891226 959799 1048946 2000411 1790736 1965248 2016332 1937184
1286341,25047 133174 606579 697180 1335056 1387054 1473002 1495352 1528465 1688818 1883608 1899831 182811 537663 541939 745679 810845 1304850 1485593 1913935 1964521 2051442 2078167 229228 443991 712062 797855 1039569 484623 1000522 1051564 161046 959967 1030275 1386730 1718631 2187533 1315172 1307266 1860658 116244 1538299 1705430 2236069 315732 369606 677786 1524594 2064284 18474 224888 181720 708858 1439945 1495858 1675263 2103430 51532 302461 63461 1331116 60007 747621 1537874 1848301 2125509 90725 937421 1435711
1540296,841374 288639 288639 1252841 1252841 1417877 1866286 1866286 1695234 1171087 411012 52414 1817304 975376 184482 501909 266756 785131 560357 267790 1935700 286535 939851 288437 601199 1460835 1663507 1537649 312317 1900797 349039 470791 659746 1129638 1249440 1425692 2092342 71959 372449 571152 1047818 1241766 1373776 1548051 1778040 1846705 1237809 1294749 2042560 170 130601 132983 409290 634473 828934 1813634 2213916 505147 1031628 1755836 2069840 78730 720416 1633309 1939463 1957291 2122872 50651 393420 548783 788049 890520 896163 1075704 1289822 2241029 7737 86725 164380 261774 306052 312849 387563 519060 652392 728280 744824 897827 970186 1381181 1381181 1569620 1951663 2019654 57494 489127 525343 689416 864689 1080008 1155938 1216122 1508428 1565400 1654920 1654920 1705676 1766207 1883944 1910041 1929437 1976528 2073187 2223900 198168 217028 257846 270862 279641 443288 814924 856843 1017533 1354055 1406397 1606032 1606032 1693874 1700857 1763703 2220646 20395 237006 524536 573759 586757 661913 661913 881961 1019968 1276513 1277977 1314436 1942889 1961862 259801 293578 479135 734300 894823 1009411 1015782 1132176 1230984 1303675 1397330 1602504 1672367 1935094 2015265 2152324 2152324 99696 153377 234133 392898 408992 428156 968868 968868 1059250 1100930 1215012 1384346 1470758 1513083 1544347 1545430 1650084 1716708 1748517 1762764 2099189 48181 163952 260087 260087 357012 402819 435739 517012 711122 883620 951878 1018244 1212814 1300933 1308991 1349360 1351477 1392521 1785374 2008041 19520 108824 224305 422983 511837 511837 516775 557387 598688 792656 792656 888713 1054980 1184175 1442395 1550048 1615982 1700024 1700024 1877337 2070181 2143581 163587 165945 238809 259524 267484 278872 278872 328021 521549 542196 741549 817011 965334 996972 996972 1240908 1354943 1535010 1587370 1742164 1742164 1774674 1829983 1868363 1967520 2123843 2242698 54770 168992 202389 307746 309276 316787 352444 525945 533921 563251 575186 755955 773583 922243 980914 1030471 1051912 1234986 1259355 1611767 1622261 1877505 1887303 1919392 1982774 2029685 2055059 2087943 2087943 2110263 2244703 2258220 125761 193053 270749 314305 364161 463497 550545 559921 628381 822938 822938 885599 1513156 1925741 1952715 2049166 144677 326794 485822 770696 776602 1065105 1134839 1192118 1375215 1438850 1465567 1549786 1941833 2121752 2228386
2105546,1029862 1731667 1004661 1742668 1485217 1391331 63110 1211257 1273302 1603258 1727732 1921392 82307 1709908 1108935 1821142 10155 483637 1148134 1571410 1570681 893379 2214179 2194906 2136378 1289229 1157037 815586 1178607 1010683 1010389 1584616 903056 1957944 146637 1987526 214776 732790 1088798 59023 1678326
442581,913092 2072892 648993 2253068 2086125
1474777,1807390 1807390 1029855 1029855 78571 78571 1114026 1114026 1348536 1348536 690643 690643 1142613 1755879 2142414 1562114 1562114 805093 306889 792548 2164252 140181 140181 786483 786483 1601957 980132 1190049 1239303 1180127 1388891 110326 730505 923077 1462140 1535763 2146043 46482 389325 389325 591674 1749393 723611 1108134 1759610 1759610 1950239 2251100 1206022 1574660 1689348 1779718 988041 1838935 2043355 145940 339876 574769 993500 1113946 1126021 1281251 1693467 1877794 587928 587928 856336 1007963 1128313 1128313 66088 657801 705407 2174754 345670 1227021 1554176 1758913 2253196 174120 579238 793677 950553 1152360 1346238 1442104 2027151 2027151 2224639 2224639 2241774 290250 402398 523439 1320007 1504222 1834351 2164204 234787 507231 670141 732324 1274471 1429177 1744522 1744522 2159416 2255356 2255356 264789 265674 421932 854706 1116920 1503599 1606357 2110138 57012 57012 93632 385419 970189 970189 1469831 1671792 1671792 1909404 1909404 2047985 2060734 2242221 82613 529927 529927 784441 1129740 1195327 1338618 1338618 1420967 1420967 1548649 1548940 1658692 1685802 1884117 125518 125518 1494537 1494537 1638024 1933844 1933844 362253 362253 925783 1129481 1129481 1556394 1929991 1435574
852187,347847 726176 957360 1279226 1384225 1420616 1444660 1582805 1923125 1934318 70698 372865 1856445 840250 1389890 2139391 327203 732100 753918 630940 1862838 2085343 2254158 925480 1577798 1194860 1720804 1351957 1831097 1170294 1398741 2017474 931868 1462508 901932 1961052 1323360 478195 536874 569238 1463098 1501126
1286365,257201 386809 666887 697257 840922 1278586 1967468 211369 342477 386776 611396 2079326 2221484 1049027 1361731 1490314 1775142 1975884 2167680 2198781 226418 849903 879750 1045376 1776742 2003025 2501 98105 1047049 1519948 636241 871909 1839493 2183359 450078 804998 1159134 1556360 1693786 604563 1058215 153889 543338 1316522 1583171 1925602 225105 391914 759716 690003 1712018 1806611 247917 1403719 980163 461933 1617788 1731590 862162 1164234 421845 1385323 517217 2172809
1974497,1490097 886267
557284,1652301 783907 621338 1137168 1778545 1974512
1581288,608856 1010921 2226514 1797488 968623 172392 1197591
2097191,1156627 1156627 1156627 1741938 2028142 1529125 712822 137006 1769741 1285562 1022619 1665853 1665853 1665853 140911 140911 1852004 1852004 1006071
2202322,2021985 2010360 114948
2130168,121773 240715 242285 444949 569950 615004 943532 1034026 1232694 1993542 719736 848843 1441174 1858664 1915932 150272 479436 285334 1524383 953821 1005720 219357 728690 828721 1607509 849982 1831414 1022800 1447780 106612 1962977 984569 1888850 93479 443010 1704176 1198598 81710 139686 163512 739433 781169 1497439 1266583 1590485 1660559 1382697 1790365 654093 1790833 3355 1888672 1138319 2169824 1978419 2174558 1319321 1634898 285489 60144 496470 656101 711907 1521919 1186727 1274487 1395804 1996186 850321 860956 1882810 2181993 2158526 28295 229311 609701 2019844 2191561 1559820 159962 1576619 1587691 1658803 56428 977392 1346766
1384701,4401 13295 32821 41015 89826 107909 112199 136699 164681 208232 210415 282093 323842 350732 367790 393065 413049 434676 438514 545079 575169 582242 710119 875311 889902 933544 943186 1016729 1017474 1090425 1174442 1211464 1219984 1250638 1281966 1289493 1292332 1378539 1486561 1580399 1649636 1681589 1777105 1807004 1830692 2006645 2046461 2077961 2105557 2201164 2243367 2258825 337474 432584 572902 576686 603597 653012 707406 721241 803507 956459 1346561 1410459 1459119 1471934 1487454 1706535 1743365 2095920 2169657 2173266 221543 508860 514489 684799 693250 799590 910396 1093726 1123533 1167689 2038938 2190938 402429 1367471 762859 1903952 61410 354652 462257 719973 1628926 1677876 1860602 2064029 2256716 2072141 691189 1097972 1272265 501279 715406 479537 1071314 13713 552137 707271 1749765 926077 1728749 2061813 723812 1168121 1187717 1360112 604485 1822148 578375 597201 740485 1065038 1429911 1504790 485751 7511 867811 345172 453677 976532 1878885 1923428 881869 660354 2112430 860936 1704578
1990910,60684 75604 109262 140044 166075 185483 299221 325334 509669 536640 636884 670927 866282 892958 971627 1056578 1095548 1249494 1273109 1294184 1294226 1323448 1341383 1347395 1425671 1456542 1462215 1497137 1711073 1727113 1842608 1866504 1929556 2074527 2089716 114433 565227 566260 803068 1142944 1311869 1378348 1762233 1781190 1875875 1970656 2147045 1477849 740234 1467907 2065554 909687 901443 997225 863453 1105496 1860505 105156 1547462 1184270 1075046 762602 1193954 354665 249368 856240 1398383 1021561 96728 980927 626374 1967342 501445 1081934 495019 1623659 1165907 220556 422224 718517 859628 1181318 2006133 165738 316258 1495246 1806392 1873196 976140 1941040 2200958 726020 797413 1268230 1360140 810698 245447 470976 1122405 520791 935723 2113118 111413 1000020 2241496 1528895 899075 2144595 375027 642428 1016242 1066683 1531668 193307 2579 36181 798841 1843832 1638213 1205112 2050582 1543774 1248487 1574285 467707 1149518 1390813 506117 825900 1372799 1732961 416986 1972612 1624130 643357
524546,2089344 904178 52863 423958 732702 49631 1838907 2214141 972981 859136 1815235 284837
1958148,552785 891966 1232211 1540224 1633587 1747307 1872596 2057382 2140310 256445 917031 412555 932870 1647989 1946266 1842105 209642 237141 1523151 2034761 62814 1674654 1787730 2010399 314009 639200 464297 974392
1302801,441474 666788 822438 904291 991673 1072526 1309354 1346968 1363463 1373773 1996726 2113273 2123341 419413 533923 616027 1512186 127535 135654 230935 428706 1064172 1424305 2027013 2225685 1862272 154919 640721 1079913 1500450 79109
327974,1263316 1442450 74267 1517275 2212574 1208436 1974033
1810481,168274 406109 1019190 1066289 1098071 1378652 1481605 1558618 1806766 2114153 2114153 2114153 2114153 2114153 846449 839546 2089018 1042514 1869257 1842266 1959987 303007 2183282 2188989 716496 1572056 1601581 766736 1585734 1911723 940193 1270634 2185940 1317951 2095914 324843 324843 324843 1742706 685405 129897 2217227 1991206 1868256 62125 544493 2115087 301060 2111957 1315501 470770 985744 1505859 743619 1341682 732893 1743517 330427 919035 1812055 226038 1026174 1364648 649568 1064397 1870196 143217 294051 1329972 1598622 1749957 68443 1648801 250261 146039 329127 970512 1204259 1204259 1204259
909612,340253 824621 1101196 1279042 1332363 1441116 1780117 1827433 1995818 11968 320327 358332 567470 780227 932710 974437 1041030 1226603 1664551 1705532 1737665 1809252 1821237 1945208 2074433 2188799 612703 1742264 1801720 307711 499602 1506840 1734397 1798082 1924189 560246 165332 519275 865052 2001357 1536205 116725 960360 1544057 1409805 1488549 1106937 355301 1266691 1980253 278569 370587 200601 413912 656936 954240 1115970 1680240 136317 690970 1333464 1630801 2157484 2182057 1113300 774273 1778797 828586 994121 1254576 1879514 2129611 327816 1033513 930088 1915602 1151138 1299670 484580 127197 797507 753908 1546644 1393749 1681302 2250686 865763 163149 185253 797417 1224680 1988945 1437931 1520761 89018 583833 519682 966866 1167944 2008982 1096294 901567 2226353 2257746 765388 1773879 1046582 902394 1152870 602997 1009968 1133480 1795329 628202 1459219 607 434003 115569 1684917 1974691 2035501 966890 90115 1481084 1523642 1879310 159755 238511 279202 456535 678655 2019996 1082186 1331132 178665 2067909
1327405,2078173 2097083 900011 2132857 954960
