AuthorId,PaperIds
767332,470318 574710 1028321 1188267 123896 248074 351170 730959 1004880 1055420 1446740 2132186 480330 569636 1778663 42777 638704 273890 720329 1771066 109800 162613 511969 1731938 1798267 572704 2149155 136434 1761382 1114415 1624248 779677 2080682 586501 714091 272503 1036568 1260273 105958 1012681 2252388 1791765 886836 1911141 315764 1593603 798096 2164865 84302 789719 886478 997794 1082086 1789823 74035 2959 1475404 1382590 699625 751880 1279385 452851 1242963 203062 1189198 1966692 1056226 1787093 968247 1378317 1720285 2117906 486337 2125085 239325 1328021 1896313 2038453 770427 1109069 1228907 1787057 1795960 766962 2087647 159290 932584 1559207 143861 1304265 158170 249402 1757473 320505 1255770 1607343 2113768 1967066 1289185 1939405 2234960 1796929
573530,761704 301512 2234359 1954009 1734720 2153526 2159289 896154 2000124 493450 834247 661177 1466247 459254 450211 521802 829006 717119 575060 1186962 1559088 377469 762111 570832 1903741 2201553 834844 509859 1211830 317315
2220123,36776 82139 124204 217670 339273 415818 432136 563436 584665 646830 1057670 772316 461985 1276380 1846339 846415 1474737 1744978 1997544 2012624 910269 1091722 1120433 1510738 1518379 1628290 615190 1972951 1989144 323547 2083987 2169839 1871892 255687 2059906 397224 475908 1973439 909454 1504390 196587 1527861 2108387 262718 662108 1279299 497908 1007083 560239 187580 1435058 1892206 1116596 799566 276196 1044658 1080934 1631688 2257984 337732 1759150 1500273 53740 723035 1071778 1064 481280 711342 1824386 313249 372808 881222 1866168 1301922 567194 2198688 1069676 2041018 958143 1895424 492051 816620 984807 1662202 840119 297810 916096 966219 2197360 1017386 1022833 1198103 1670277 1951220 1086952 1155540 955729 436315 1235965 897807 1540536 2072786 2248572 1837393 1247839 1362791
716057,42467 411492 703590 790786 1067523 1124563 1261280 1369570 1382961 2021982 1251675 1255953 1998218 2224285 797488 1755512 2229794 1460951 2065395 1175962 14725 319399 2126517 178489 1828661 503434 1001189 1998274 291656 1246458 2126712 2174494 807990 818201 2105687 698885 95305 887907 30179 792149 1157561 611220 1552612 932363 186761 1127925 361849 260162 602390 214996 249753 1369308 1406992 181561 820470 242124 2172414 396682 474183 865746 1358544 1547114 657537 836993 799830 31175 192198 285449 568060 1748593 160333 1960927 1489664 1971414 413079 502448 2042863 705583 1558205 1632309 233124 177808 718263 192288 1249723 908157 1042376 1077675 1276159 1847758 1507114 1824285 779857 2032417 782903 2176111 591688 2175660 2226930 728778
507999,782242 22083 138120 221470 289276 210825 2015154 1516148 948371 686188 855178 898718 1205472 2140842 1294110 1997919 686847 742348 215086 1130766 1187656 1513542 236262 250678 845840 1194405 1851902 578706 980431 1929778 2192451 1309089 7347 799230 881596 1047252 1188345 1317590 1803867 1843845 2158797 2179997 7537 172841 655684 613497 397729 666685 716744 569474 1487773 2037807 2084605 181412 736890 237987 1293581 2101488 995515 1867989 521663 1139580 2171584 900546 1230354 2101944 1955606 880745 1143894 1605037 1751350 1752884 2013955 2140251 2108266 91168 1021488 2110382
1351778,61261 68533 1631341 1992493 50908 411500 1651982 1672590 1692343 208849 267037 394465 755078 822233 46521 70053 145276 518889 828606 1215277 735375 1844557 1877665 500048 551072 767153 257476 266634 342243 1009486 1122652 947136 1604456 168893 480631 2137325 126423 2165480 479202 937002 806136 1968145 13782 759503 86358 197500 1566086 1616768 297012 844291 702502 1139522 263423 1834744 291328 1478731 1990352 1121682 1624715 569427 1131 164605 1963738 1407882 80650 1008771 2021863 143428 823339 1966191 2095878 411608 1655763 1415554 1631455 1835429 229163 2129922 339632 1392119 688249 1682197 673093 1180594 1103645 1859591 2145895 326725 354692 552267 1820760 372373 1529108 318175 608575 1467803 1921340 296546 1119277 1637905 1879925 208707 583005 683721 2002766 1556603 273634 341486 1443322 742275 80240 1848756 2062467 1510822 201176 1324777 1881386 470522 1122657 1839260 1395062 1551542
950378,1130887 1927242 1608845 49244
57451,385955 1869921 746153 631315 478614 2042411 1766217
2023538,1648228 937309 1250151 1649720 425427 1379249 2254023 1236288 1502711 1736174 1337726 1940053 1184230 925784 2006691 789300 1927946 514892 1764030 268015 786978 126758 846947 262271 587021 1103526 558294 1432468 1040549 1645528 1502612 1380675 1435499 1457845 816313 1984783 94740 908841 629814 564757 679069 38361 617588 1039653 1661757 1723568 362092 465995 163496 209064 278639 1123172 1365949 958720 602811 2002645 395528 1016710 1022632 1181079 1551478 1696861 1738922
311411,2044736 1109561 2006987 2255707 1673350 151535
499829,143290 278879 330017 462177 693782 1107195 1398996 437378 445487 798701 819816 88561 2060291 797189 1600014 330558 845704 38338 1972734 2113953 1667951 1752995 168833 1431408 884715 107569 1361623 1605619 1335304 1287394 1289885 927283 1850659 741579 1776542 1803681 31072 268552 1210756 323299 989132 1053877 1446462 465243 623188 1003025 229383 1527356 1297732 2162317 1273602 1355332 483144 1147590 1299551 291919 394965 748387 1993283 1900851 1757579 2182867 1739741 107882 117668 1988896 2174787 1009140 1447104 1088115 1533314
524408,1756138 1409734 947608 1211684 1091259 1988563 755539 2028354 2239107 467630 2224927
1409149,1519118 560864 1502303 1536678 244313 2177745 587291 1740078
1009344,1501739 1982393 145590 315730 872132 1521652 508111 884554 1269257 1054060 888096
1835145,32575 1826120 1796916 1308261 1482820 2192646 2192646 1323817 118173 773264 1206872 1206872 1457664 775520 2078967 1316989 1670208 2236498 1521748 15546 15546 1126987 1430437 1743469 2193042 667462 1051680 1134874 68747 734946 835643 1222818 1757072 1757072 1197125 1784588 1398341 1398341 1132839 1184562 845674 845674 1065304 2131940 1984141 1992425 2048082 1271750 1805533 1805533 10965 1814619 1814619 1879114 205807 769104 769104 1937056 1968567 2254207 999493 1452078 966110 1527992 1246233 1647211 1090513 1166869 1104509 440762 18622 382413 382413 982520 995596 995596 1144520 1235320 1856065 146815 869013 755399 1482550 704901 723968 1179733 1726522 2226216 1489689 1852458 1923856 428340 1181166 137901 137901 1783236 159655 1920111 2001779 532125 1510223 1631655 1951401 452546 1770960 1585628 114569 114569 1819558 570609 1024066 1024066 1196481 528687 708150 114800 114800 114916 861636 15726 307019 792933 511418 1217066 426791 2116398 2116398 114076 42928 254212 163946 657633 676981 1126777 89141 780382
2162827,2152991 558078 1474450 1708759 2135569 2243604 278957 441431 2112306 1038897 1311911 1202117 463091 2052266 2257547 2210943 1900772
1294479,38303 104895 196274 266625 277868 297552 1012238 1099240 1156310 1165760 1192541 1367061 1704472 1725337 1840853 2075076 2140442 125674 544644 729995 1262602 1290776 1378363 1532659 1854667 804801 421463 516174 898134 961532 1019309 1367690 1849743 1875302 1952381 249243 415462 563950 833612 846080 1301776 1695231 2025873 2253330 134351 573053 1820678 649538 813456 1170533 1790641 2149964 483185 1193344 1655108 1764599 1701134 304146 129480 809713 1428585 1802238 1819315 1070199 1394205 1528780 761744 1182449 1280804 1699744 459139 1526881 86165 1971958 1186 242870 665049 1268110 2039888 1416924 1629538 2102255 2049141 2246412 300862 770033 1670100 1338259 2002865 279182 295929 746621 1232239 1736481 1977993 480658 1608976 280525 272749 517285 672931 767196 820043 1316551 140699 2104368 204406 1020157 2144805 823926 978222 1235414 1270638 1379900 611552 106327 1063639 1448695 2054276 147294 1318169 1497524 1733582 1225997 1385780 2015067 1386091 494041 1286276 1575642 1786297 1754871 2243863 1836850 2064556 853585 23527 572798 838187 1900590 814843 2140750 938097 1931169 350777 380863 1548812 1978637 156325 391682 1055846 129343 362490 779208 792238 1766740 73932 184296 699573 1457824 1560179 2227760 1797865 794290 982334 2232245 1239713 2248191 455200 665947 970482 707028 1545134 261134 552529 1607014 1800739 1272683 1615395 428907 457003 627756 1961237 2070584 1438344 1934282 177227 1562314 1611096 1924069 2186934 201645 2040566 1212789 1602995 1306530 1081321 1955296 888447 1053569 1357763 1436990 2130630 1826741 1467174 1483577 914056 1974280 1877429 956217 1147113
1663123,66360 433573 496237 195141 346633 457835 862973 575592 606751 706882 860861 862626 210371 2094873 1803106 1473027 1791061 1937145 1993551 994290 1955292 975001 484590 1566137 295912 1802005
2277532,167231 863989 1516860 265000 230692 435798 1458287 1829870 942897 1447106 984677 1234653 1987989 1948212 450751 1682815 2128037 1610727 839729 1806168 1773397 371147 1076399 1345059 951782 1615587 1254499 1862753 881610 1273931 157957 1216686 1844786 2162555 751159 908251 883107 1211732 1369706 637509 396033 1320896 206819 44802 926237 21401 1833966
1654947,99609 219574 259282 671896 1667872 507561 37079 91841 243579 520830 597790 682857 1047513 1818464 1556894 207329 1869096 361532 1328805 256725 764025 1900906 892908 528720 588069 1018018 739142 1613843 1400869 1384158 1436872 2166791 1962709 1246067 34495 617381 2096231 2165776 1310173 1250460 2055038 1863136 1989387 1684578 624179
721060,171363 535045 1544438 895951
24742,368006 2254334 1479666 1983432 415681 2044666 418161 1208535 2089832 2169048 130342 1913043 51173 93774 721790 1781937 1245729 71659 1401091 16442 1027260 1212339 2096774 306589 1913487 554197 1252386 1878416 1048305
1966260,582389 841307 455981 768360 2254588 727890 481833 557271 1761 427869 428554 544400 2188368 1451381 992821 452669 1289537 61064 160632 394664 1943984 47021 318132 375333 865397 695944 305168 1878135 2058393 2180195 160807 1606421 1194450 1742555 1046739 1479474 1878426 109294 152632 504795 1500572 549464 1117365 2060747 24483 760687 1200295 1420706 1195490 897420 925588 963539 1058715 1147452 1339972 1422100 1428285 1798927 1976368 2075700 1129286 1158770 1570493 1996880 2236160 2242039 1569678 1855849 1795912 1507015 1590971 2001886 1378132 1690946 932519 2070575 1671252 2186841 891817 1186947 1638942
1286341,25047 161046 182811 537663 697180 1039569 1485593 1688818 1860658 1528465 133174 1439945 1524594 2064284 315732 443991 747621 1304850 745679 1331116 1386730 229228 484623 712062 1335056 1705430 797855 606579 2051442 2078167 18474 51532 302461 1387054 60007 677786 116244 1675263 181720 369606 708858 959967 1000522 1030275 1051564 2187533 224888 90725 1848301 541939 810845 1899831 1964521 1495858 1718631 1883608 1537874 1307266 1315172 1473002 1538299 2236069 63461 1435711 937421 1495352 2125509 2103430 1913935
1540296,1249440 1100930 1544347 2122872 1031628 557387 1513083 2092342 975376 1695234 1700857 1373776 1384346 1537649 1303675 1929437 2099189 411012 525945 785131 894823 1535010 1748517 1778040 349039 980914 1650084 1774674 1234986 1693874 1813634 1294749 501909 1381181 1381181 1397330 393420 1129638 1569620 2042560 470791 814924 259801 521549 1237809 1252841 1252841 1587370 1508428 316787 1513156 1565400 601199 1470758 525343 628381 270862 896163 1705676 267790 463497 1417877 1549786 1785374 1883944 50651 479135 1308991 1615982 2143581 519060 1663507 1018244 1030471 1171087 1289822 897827 1259355 1277977 1900797 86725 571152 1215012 1846705 20395 402819 1460835 48181 516775 728280 773583 1406397 1982774 306052 652392 828934 1392521 1622261 2213916 1763703 1817304 1957291 428156 2070181 881961 1019968 2055059 78730 550545 744824 1009411 1216122 885599 1184175 1951663 1212814 259524 326794 108824 511837 511837 1672367 1935094 314305 1155938 408992 559921 586757 1300933 168992 224305 309276 883620 1942889 792656 792656 968868 968868 184482 193053 234133 542196 817011 1877337 1877505 1976528 19520 1132176 1716708 7737 1080008 163587 257846 1075704 1919392 57494 130601 689416 560357 1059250 2110263 132983 153377 734300 939851 1941833 788049 1351477 1935700 99696 822938 822938 202389 288639 288639 357012 1550048 2087943 2087943 270749 409290 548783 1939463 54770 217028 517012 575186 951878 1548051 2019654 266756 286535 307746 435739 711122 755955 2228386 52414 864689 2015265 2223900 387563 770696 1240908 1314436 1755836 1866286 1866286 144677 1230984 1349360 1545430 1611767 2241029 352444 422983 489127 1762764 163952 238809 1700024 1700024 1742164 1742164 288437 293578 661913 661913 890520 970186 1829983 2220646 328021 524536 563251 1051912 1354055 364161 1015782 1654920 1654920 164380 965334 1606032 1606032 1887303 2073187 165945 279641 533921 996972 996972 1241766 2008041 2123843 2152324 2152324 261774 634473 741549 922243 1276513 1952715 2242698 198168 312849 392898 841374 1017533 1354943 1602504 1925741 2121752 170 71959 125761 443288 720416 1192118 1967520 372449 573759 659746 856843 1134839 1465567 2049166 260087 260087 278872 278872 598688 267484 776602 485822 505147 1054980 1375215 1766207 1910041 1961862 2029685 888713 1047818 1442395 237006 312317 1065105 1425692 1438850 1633309 1868363 2069840 2244703 2258220
2105546,1148134 1571410 483637 59023 1678326 2214179 1108935 1157037 1727732 815586 1584616 63110 1004661 1010683 1570681 1921392 1010389 1821142 1178607 1742668 2136378 10155 1273302 2194906 1709908 82307 1391331 903056 732790 893379 1289229 1485217 1731667 1957944 1088798 1603258 1211257 1029862 214776 146637 1987526
442581,2086125 648993 2253068 2072892 913092
1474777,1108134 1548940 1116920 1689348 1574660 1206022 723611 1029855 1029855 2060734 993500 1348536 1348536 1114026 1114026 1281251 1320007 1658692 1834351 2142414 1388891 1346238 1503599 950553 2164252 2251100 988041 1877794 1929991 1601957 805093 1442104 1758913 1180127 1338618 1338618 1435574 1755879 2027151 2027151 1128313 1128313 2164204 1129481 1129481 1779718 2043355 1535763 1554176 1239303 1562114 1562114 2110138 970189 970189 1190049 1950239 2174754 78571 78571 923077 1420967 1420967 1838935 1909404 1909404 2146043 793677 1933844 1933844 2241774 2253196 1462140 345670 980132 1671792 1671792 1749393 402398 1884117 2242221 306889 1744522 1744522 1504222 264789 389325 389325 574769 2255356 2255356 1693467 2224639 2224639 145940 792548 1685802 507231 265674 1126021 1152360 1195327 1638024 1807390 1807390 2047985 110326 925783 1429177 1606357 786483 786483 1007963 174120 657801 705407 1113946 854706 290250 579238 46482 529927 529927 1142613 1548649 591674 730505 1227021 140181 140181 1274471 1759610 1759610 2159416 66088 339876 1494537 1494537 421932 732324 523439 93632 856336 1469831 125518 125518 670141 82613 784441 587928 587928 690643 690643 362253 362253 234787 1129740 1556394 57012 57012 385419
852187,478195 1351957 1934318 372865 925480 1444660 2254158 726176 1582805 2085343 753918 901932 1384225 957360 1577798 70698 630940 931868 840250 1389890 1720804 2017474 1856445 732100 1398741 1923125 1194860 1831097 1463098 327203 1279226 1961052 1170294 1420616 347847 1323360 1462508 1862838 569238 1501126 2139391 536874
1286365,697257 1058215 636241 1731590 611396 211369 666887 450078 2183359 980163 1925602 879750 1519948 1556360 153889 804998 1278586 2167680 1049027 1403719 2079326 225105 257201 1839493 1975884 1776742 1806611 690003 2501 1316522 1490314 1775142 604563 1164234 386776 421845 840922 98105 2221484 849903 871909 2003025 342477 862162 1617788 1967468 226418 247917 391914 759716 1045376 543338 1712018 461933 1047049 1159134 386809 1583171 517217 1385323 2198781 1361731 2172809 1693786
1974497,886267 1490097
557284,1137168 1974512 621338 1652301 1778545 783907
1581288,1010921 1197591 2226514 968623 1797488 608856 172392
2097191,712822 137006 140911 140911 1529125 1285562 2028142 1852004 1852004 1741938 1022619 1665853 1665853 1665853 1156627 1156627 1156627 1006071 1769741
441097,8822 8822 1007913 1893755 68184 646887 351159 2122225 1222194 1081230 1729752 1921392 554404 1731667 1390817 5934 842811 1646041 869745 869745 504694 64579 2140047
2202322,114948 2010360 2021985
2130168,444949 1915932 285334 719736 2019844 106612 615004 163512 1590485 1858664 569950 1034026 1186727 240715 1704176 1831414 1660559 56428 943532 2181993 443010 1888850 150272 781169 1198598 1576619 2191561 28295 1634898 1441174 242285 1382697 1266583 1882810 1521919 1962977 1022800 860956 1497439 1395804 850321 1978419 285489 1996186 496470 139686 848843 1587691 1346766 1274487 1232694 2169824 984569 1447780 977392 2158526 479436 828721 1888672 81710 1993542 1524383 229311 1319321 121773 1138319 728690 739433 1005720 1607509 219357 711907 60144 849982 3355 93479 656101 1658803 1790365 609701 953821 1790833 2174558 654093 1559820 159962
1384701,4401 13295 32821 41015 107909 136699 210415 282093 323842 337474 350732 393065 413049 434676 438514 545079 575169 582242 603597 684799 693250 721241 803507 1016729 1174442 1250638 1777105 2046461 710119 799590 221543 164681 943186 1289493 1410459 1706535 208232 875311 910396 933544 1378539 2169657 2201164 889902 1281966 572902 1471934 89826 691189 1219984 508860 762859 1187717 1704578 1123533 112199 367790 432584 576686 707406 2061813 1677876 1743365 1830692 2006645 1486561 719973 2095920 354652 867811 453677 1097972 1272265 1346561 1487454 2258825 860936 1211464 2072141 462257 514489 653012 881869 976532 2038938 926077 1628926 2064029 2077961 1093726 1649636 1860602 2173266 2256716 1167689 479537 1367471 1580399 715406 501279 1065038 1504790 1017474 13713 1360112 1090425 2112430 1681589 1903952 61410 1923428 707271 2105557 1429911 1878885 1749765 1807004 345172 1168121 956459 1459119 2243367 552137 7511 660354 723812 1292332 2190938 402429 604485 485751 578375 597201 740485 1071314 1728749 1822148
1990910,1205112 1323448 1462215 1762233 2144595 325334 899075 509669 2147045 803068 1398383 1866504 670927 980927 1066683 2074527 1142944 810698 863453 1378348 1860505 2050582 797413 1967342 501445 1294226 299221 470976 1970656 626374 726020 1781190 1873196 718517 856240 1095548 1249494 1495246 642428 1021561 1075046 1105496 2200958 245447 422224 506117 1806392 566260 1941040 185483 1547462 220556 866282 1531668 1638213 375027 762602 1727113 997225 976140 96728 109262 971627 1623659 1929556 105156 2113118 1341383 1390813 798841 495019 536640 1016242 467707 111413 193307 825900 36181 892958 1181318 1843832 2579 114433 636884 1122405 1294184 1165907 1184270 75604 1193954 2241496 60684 909687 354665 1711073 1000020 740234 1081934 2089716 520791 1574285 935723 140044 1273109 1528895 249368 1311869 1425671 166075 2006133 565227 1456542 1497137 1624130 165738 859628 1477849 2065554 643357 1248487 1543774 1467907 316258 416986 901443 1347395 1372799 1056578 1360140 1875875 1732961 1972612 1149518 1842608 1268230
524546,1838907 732702 49631 423958 1815235 2089344 52863 2214141 972981 904178 284837 859136
1958148,256445 552785 62814 1647989 917031 891966 1946266 314009 2057382 974392 639200 1523151 1842105 2140310 932870 1633587 1747307 1540224 1674654 1232211 1872596 2010399 2034761 237141 1787730 464297 412555 209642
1302801,1079913 666788 904291 991673 1064172 1072526 1309354 1346968 1363463 1373773 1424305 1512186 1862272 1996726 2027013 2113273 2123341 2225685 1500450 127535 135654 154919 230935 419413 428706 441474 533923 616027 822438 640721 79109
327974,1442450 1208436 1517275 74267 1263316 1974033 2212574
1810481,168274 846449 839546 406109 2089018 2111957 2183282 62125 301060 324843 324843 324843 685405 250261 470770 1991206 129897 143217 303007 544493 743619 1743517 1868256 766736 1364648 2185940 1601581 1648801 294051 146039 1270634 1317951 1558618 68443 226038 732893 1869257 329127 1026174 1742706 1572056 2217227 649568 716496 1204259 1204259 1204259 330427 1585734 1806766 919035 1505859 1870196 1329972 2188989 1042514 1378652 1598622 1842266 970512 1341682 1959987 985744 1749957 1812055 1315501 2095914 1481605 1098071 1911723 1066289 2114153 2114153 2114153 2114153 2114153 2115087 940193 1019190 1064397
