AuthorId,PaperIds
1818693,1304249 2159237 1924698 825061 1151922 563526
221258,2122904 323114 1948464 1346273 1860792 1973231
180300,160397 186588 615659 2164178 1163815 1690545 1279939 2169021 495937 256869 1303683 1996821 1073769 2230422 385219 523705 1162083 1806971 913395 2080120 339813 1051385 1040933 299371 1184601 1916069 1450456
1007696,726779 1633656 219857 695343 1130588 953186 1609654 671756 842196
1220693,1043881 1188169 889329 1045348 1438661 329137 2178560 1848682 604479 1614068 453615 1381094 1450269 411179 1317838 1594052
767332,248074 273890 351170 470318 574710 1004880 1056226 1789823 2252388 730959 1255770 1378317 1798267 1260273 1382590 1304265 1787057 1896313 480330 109800 720329 42777 1328021 105958 1791765 798096 1109069 766962 249402 1055420 1446740 2080682 1012681 143861 123896 1559207 1593603 714091 158170 1939405 1771066 320505 2113768 1475404 770427 2117906 1778663 2132186 569636 162613 2959 886836 1114415 239325 203062 1731938 1036568 1624248 751880 1607343 159290 638704 1028321 136434 1787093 2087647 2149155 452851 586501 1720285 74035 1795960 1188267 1189198 1242963 1796929 886478 1966692 272503 84302 572704 699625 997794 1761382 2164865 1279385 2038453 779677 789719 1082086 2125085 1757473 511969 932584 968247 1967066 1228907 315764 486337 2234960 1911141 1289185
573530,761704 317315 1466247 834844 1954009 2234359 450211 717119 834247 509859 762111 661177 1734720 2153526 2159289 377469 1186962 1211830 1559088 570832 2201553 493450 829006 896154 2000124 1903741 575060 301512 521802 459254
2220123,82139 124204 646830 966219 1057670 1086952 1116596 1540536 1628290 1846339 1972951 1973439 397224 560239 432136 461985 563436 1017386 1044658 1198103 1247839 1866168 2041018 2108387 2198688 846415 1091722 217670 339273 584665 958143 1007083 1120433 1510738 1518379 1759150 1824386 1837393 1279299 1989144 415818 1080934 615190 772316 2059906 1474737 1744978 1997544 2012624 1504390 910269 196587 909454 1276380 799566 662108 2083987 1892206 1631688 2257984 723035 1871892 567194 276196 255687 372808 1435058 337732 1500273 1235965 2248572 1069676 323547 840119 492051 2072786 297810 481280 816620 262718 1362791 897807 1022833 1670277 1662202 955729 2169839 1301922 1064 881222 916096 1155540 313249 436315 711342 53740 187580 984807 1527861 1895424 1951220 2197360 36776 1071778 475908 497908
507999,221470 2037807 2084605 22083 138120 289276 782242 995515 1188345 1516148 1605037 1867989 1143894 210825 1047252 172841 655684 1293581 215086 2140842 236262 250678 845840 7347 1194405 1851902 1187656 91168 736890 2015154 1955606 2108266 1309089 980431 237987 1513542 898718 397729 666685 716744 1487773 799230 2101488 900546 1230354 2101944 569474 1929778 2110382 2192451 742348 881596 1317590 1803867 1843845 2158797 686188 855178 880745 1751350 1752884 2140251 578706 948371 181412 1130766 521663 1205472 7537 1294110 1997919 613497 2179997 1021488 1139580 2013955 2171584 686847
1351778,50908 145276 208849 267037 411500 500048 735375 937002 1122652 1215277 1631341 1651982 1672590 1877665 61261 68533 257476 947136 2137325 2165480 1131 394465 755078 1992493 46521 70053 767153 1692343 828606 822233 1624715 1103645 1616768 551072 1859591 480631 1604456 342243 518889 1009486 1820760 1844557 1415554 1510822 1566086 1139522 1839260 266634 1655763 208707 168893 1966191 297012 1395062 1551542 1392119 80240 1180594 354692 552267 2095878 263423 2145895 583005 86358 143428 1407882 13782 1968145 80650 411608 742275 1008771 201176 341486 470522 1556603 164605 806136 229163 1921340 1963738 1631455 291328 844291 326725 683721 1879925 1529108 339632 1835429 197500 372373 823339 1881386 2129922 318175 688249 759503 1443322 1637905 296546 1119277 1121682 1834744 126423 273634 608575 673093 1467803 1682197 1990352 2021863 2062467 569427 702502 2002766 1324777 479202 1122657 1478731 1848756
950378,1130887 1927242 49244 1608845
57451,385955 1869921 631315 746153 1766217 2042411 478614
2023538,1379249 209064 278639 425427 908841 1502612 1648228 1764030 1123172 587021 602811 1040549 395528 268015 786978 1661757 1723568 564757 679069 1236288 465995 1432468 1645528 94740 925784 1649720 1039653 163496 514892 1103526 38361 617588 1927946 1380675 629814 1696861 958720 558294 1435499 1984783 362092 1940053 937309 2002645 262271 1457845 2254023 789300 1022632 1181079 1250151 1551478 846947 816313 1184230 1502711 1337726 1736174 1016710 1738922 2006691 126758 1365949
311411,2044736 151535 1673350 1109561 2006987 2255707
499829,88561 143290 168833 278879 330017 437378 462177 465243 693782 797189 819816 927283 989132 1009140 1053877 1297732 1446462 1752995 1757579 1776542 1900851 1993283 2060291 2113953 2162317 2174787 1527356 394965 445487 748387 1003025 1287394 1447104 1533314 1605619 1988896 798701 1273602 1361623 1355332 1667951 1107195 330558 845704 1335304 1600014 117668 1299551 1398996 623188 1431408 483144 1289885 1850659 1210756 31072 1739741 1972734 38338 323299 1088115 268552 291919 107882 1803681 741579 107569 1147590 2182867 229383 884715
524408,947608 1211684 1756138 1988563 1409734 1091259 2224927 2028354 467630 755539 2239107
1409149,1536678 587291 1502303 244313 1519118 560864 2177745 1740078
1009344,145590 884554 1521652 1501739 315730 1982393 872132 888096 508111 1054060 1269257
1835145,1457664 775520 1051680 1323817 1430437 1482820 2193042 2236498 1521748 1065304 440762 1743469 1923856 1222818 1489689 2254207 1235320 2001779 1144520 32575 704901 1134874 382413 382413 2192646 2192646 205807 1166869 1452078 426791 1184562 1819558 835643 1585628 1631655 1937056 15546 15546 68747 667462 773264 18622 966110 1527992 2116398 2116398 861636 1126987 2078967 137901 137901 307019 1647211 114800 114800 1805533 1805533 511418 1783236 1826120 1852458 1316989 995596 995596 159655 1814619 1814619 570609 999493 118173 1992425 1757072 1757072 114916 163946 1796916 1104509 1206872 1206872 532125 10965 769104 769104 1246233 1398341 1398341 1784588 1024066 1024066 146815 869013 2131940 1126777 734946 1308261 114076 723968 792933 1670208 15726 755399 452546 1726522 845674 845674 1510223 1482550 1879114 2226216 982520 1271750 676981 1968567 1090513 1179733 1920111 89141 780382 1132839 1856065 42928 428340 528687 708150 1197125 1984141 1770960 114569 114569 254212 657633 1181166 1196481 1217066 1951401 2048082
2162827,463091 1038897 1311911 278957 558078 1202117 1474450 1708759 1900772 2135569 2152991 2210943 2243604 2257547 441431 2112306 2052266
1294479,38303 86165 104895 125674 242870 249243 297552 300862 304146 421463 483185 494041 516174 544644 573053 961532 1012238 1156310 1165760 1170533 1193344 1262602 1268110 1280804 1290776 1301776 1367690 1526881 1655108 1704472 1725337 1764599 1802238 1820678 1840853 1849743 1854667 1952381 2253330 196274 266625 277868 1416924 1548812 1575642 1786297 1875302 1971958 2049141 2243863 129480 177227 350777 770033 1192541 1532659 1695231 2144805 813456 1306530 1736481 1790641 1797865 134351 201645 833612 1019309 1701134 1819315 1955296 2149964 517285 820043 1212789 1528780 1924069 2075076 1182449 823926 1560179 204406 1055846 1394205 1608976 1615395 272749 729995 761744 1070199 1225997 1232239 1699744 2015067 649538 809713 846080 1670100 2104368 2246412 1378363 665049 1733582 1428585 563950 1063639 295929 391682 792238 106327 362490 415462 672931 978222 1338259 1186 1367061 459139 779208 1438344 73932 814843 1020157 1357763 1497524 1836850 2039888 1611096 1629538 1457824 572798 746621 1607014 1977993 2054276 1099240 2140442 279182 280525 767196 898134 1316551 2025873 804801 2102255 914056 2140750 611552 1562314 480658 794290 1386091 1900590 455200 457003 665947 853585 552529 184296 1545134 147294 2002865 2232245 1286276 1961237 380863 1239713 2227760 2248191 1766740 1270638 1385780 1448695 2064556 1483577 1800739 23527 1754871 1053569 2130630 2040566 1978637 2070584 140699 627756 1974280 970482 888447 1147113 1877429 1931169 1602995 938097 156325 838187 1467174 1081321 1826741 699573 982334 707028 1379900 129343 428907 1235414 1318169 261134 1934282 2186934 956217 1272683 1436990
1663123,496237 1803106 1937145 1802005 2094873 210371 1473027 1955292 1566137 706882 66360 295912 433573 1993551 484590 994290 575592 606751 860861 862626 457835 195141 346633 975001 862973 1791061
2277532,167231 265000 863989 1516860 230692 450751 1458287 1987989 1447106 751159 1254499 1345059 1829870 1862753 157957 371147 1234653 1610727 1948212 2162555 21401 637509 1076399 1320896 1682815 1806168 435798 984677 1844786 942897 839729 1273931 2128037 1216686 881610 883107 908251 1615587 1211732 1773397 1833966 44802 396033 926237 206819 951782 1369706
1654947,37079 99609 597790 1246067 1310173 1556894 1613843 1818464 1863136 2165776 91841 219574 243579 259282 520830 671896 892908 1047513 1250460 507561 1900906 1684578 682857 207329 1869096 588069 1400869 1384158 528720 1989387 2055038 1436872 2166791 1328805 617381 764025 1962709 361532 1667872 739142 2096231 34495 256725 1018018 624179
721060,1544438 535045 895951 171363
24742,1208535 1878416 130342 1479666 1983432 368006 1048305 418161 51173 1027260 2096774 2089832 2169048 1913487 1245729 1781937 1212339 1913043 93774 721790 1401091 306589 2044666 554197 1252386 415681 16442 71659 2254334
1548468,1893658 846351 1272997 959799 891226 1240240 1790736 1965248 2016332 1937184 2000411 891896 571471 920011 1048946
1286341,182811 537663 1304850 1485593 1964521 2078167 25047 133174 697180 959967 1000522 1051564 1386730 1495352 2187533 745679 1039569 797855 1688818 1913935 161046 1718631 229228 484623 712062 1335056 1705430 1860658 677786 1524594 2064284 18474 315732 369606 443991 1495858 90725 224888 1675263 1307266 1315172 1473002 2236069 2051442 181720 708858 116244 1538299 1883608 51532 302461 747621 2103430 541939 810845 60007 1528465 1435711 1030275 1848301 63461 606579 1387054 1331116 1439945 1537874 937421 2125509 1899831
1540296,601199 501909 785131 286535 2008041 266756 1171087 1373776 1537649 1663507 1817304 52414 470791 1460835 1695234 1957291 548783 237006 1766207 1910041 1961862 184482 505147 2069840 1633309 489127 890520 1019968 1277977 1755836 2241029 968868 968868 1606032 1606032 2042560 393420 720416 1976528 2223900 1075704 1742164 1742164 164380 479135 525343 864689 896163 897827 1155938 1397330 1705676 50651 387563 689416 1080008 1565400 1929437 1939463 2122872 975376 744824 57494 257846 828934 1548051 130601 1294749 519060 2152324 2152324 1129638 411012 217028 881961 1508428 1883944 1942889 259801 402819 894823 1009411 1308991 1748517 288437 939851 788049 1381181 1381181 349039 1249440 2092342 1289822 1672367 132983 1031628 586757 996972 996972 1868363 2123843 267790 1935700 288639 288639 560357 1951663 1237809 1252841 1252841 1417877 883620 634473 841374 1184175 571152 1846705 1900797 312849 814924 728280 270862 1693874 261774 1406397 267484 1059250 1762764 20395 1544347 170 71959 312317 372449 659746 1047818 1241766 1384346 1425692 2099189 78730 485822 888713 1442395 99696 711122 734300 1216122 1303675 2220646 279641 409290 198168 573759 1513083 2244703 1230984 856843 1650084 1866286 1866286 48181 357012 1392521 165945 1212814 224305 516775 1276513 1602504 1763703 259524 7737 86725 306052 408992 652392 1015782 1132176 1354055 1569620 1716708 1778040 1813634 1877337 2213916 1017533 1100930 1215012 309276 352444 755955 1051912 1615982 1700857 1829983 1935094 1941833 2055059 2073187 168992 314305 628381 1030471 144677 202389 428156 525945 661913 661913 770696 822938 822938 885599 1259355 1354943 1654920 1654920 1919392 392898 443288 1065105 1549786 1587370 1982774 125761 270749 307746 326794 511837 511837 598688 773583 776602 1134839 1192118 1465567 2029685 2110263 1054980 54770 163587 234133 316787 435739 517012 533921 550545 557387 559921 575186 792656 792656 817011 970186 1314436 1349360 1351477 1375215 1470758 1545430 1700024 1700024 1785374 1925741 1952715 2015265 2019654 2087943 2087943 2121752 2258220 1550048 19520 521549 922243 951878 1240908 1513156 1611767 1877505 1887303 1967520 2242698 108824 153377 260087 260087 328021 364161 422983 463497 524536 542196 563251 741549 965334 980914 1018244 1234986 1535010 1622261 1774674 2143581 2228386 163952 193053 238809 278872 278872 293578 1300933 2070181 1438850 2049166
2105546,1727732 1391331 1029862 63110 2214179 1273302 1731667 1921392 1571410 2136378 483637 1148134 1108935 1570681 1004661 1010389 1709908 146637 1987526 1485217 82307 893379 1157037 1211257 10155 815586 2194906 1603258 1742668 1821142 1289229 1010683 1584616 1178607 1957944 903056 732790 1088798 214776 59023 1678326
442581,913092 648993 2072892 2253068 2086125
1474777,1807390 1807390 1029855 1029855 1348536 1348536 1114026 1114026 78571 78571 1755879 2142414 2164252 1206022 1574660 1689348 723611 1108134 1779718 2043355 389325 389325 339876 988041 46482 591674 1388891 306889 993500 805093 1142613 234787 793677 690643 690643 705407 786483 786483 2174754 1562114 1562114 2047985 1758913 523439 657801 792548 980132 1180127 1190049 1239303 587928 587928 2224639 2224639 140181 140181 1638024 923077 1462140 1535763 1749393 2146043 2159416 1113946 362253 362253 856336 290250 1744522 1744522 1007963 1126021 1693467 784441 1116920 1554176 730505 1759610 1759610 970189 970189 1128313 1128313 2060734 1129481 1129481 82613 1129740 1548649 1420967 1420967 1671792 1671792 1909404 1909404 1338618 1338618 1494537 1494537 385419 1548940 507231 1274471 1429177 1504222 1685802 174120 265674 402398 854706 1281251 1320007 1834351 1838935 1950239 2164204 264789 529927 529927 1933844 1933844 145940 670141 1195327 2241774 2242221 2253196 1658692 93632 1227021 1469831 1503599 1152360 110326 345670 1435574 1601957 2251100 1884117 125518 125518 579238 925783 950553 1556394 1346238 1442104 66088 421932 574769 732324 1606357 1877794 2027151 2027151 2110138 57012 57012 1929991 2255356 2255356
852187,1398741 1170294 1856445 2139391 569238 726176 925480 957360 1384225 1577798 1582805 1934318 753918 840250 1444660 2254158 630940 931868 1862838 1831097 1961052 70698 327203 478195 732100 1194860 1351957 2085343 901932 1420616 1720804 1389890 2017474 1462508 1923125 372865 536874 1463098 1279226 347847 1323360 1501126
1286365,211369 257201 342477 604563 611396 697257 840922 849903 1839493 226418 386776 391914 690003 759716 1925602 2079326 2183359 1806611 2167680 225105 1403719 1967468 2221484 247917 879750 1712018 980163 636241 1049027 421845 450078 666887 804998 1159134 1164234 1361731 1556360 1693786 2198781 386809 1058215 1731590 1776742 1316522 1583171 2003025 2501 98105 153889 461933 871909 1047049 1278586 1519948 1617788 1775142 1975884 862162 1045376 543338 1490314 1385323 517217 2172809
1974497,886267 1490097
557284,621338 783907 1137168 1652301 1778545 1974512
1581288,2226514 608856 1010921 968623 1797488 172392 1197591
2097191,1741938 712822 1529125 137006 1285562 2028142 1156627 1156627 1156627 140911 140911 1852004 1852004 1665853 1665853 1665853 1022619 1006071 1769741
2202322,2021985 2010360 114948
2130168,444949 719736 1915932 654093 1888672 163512 1831414 1858664 1524383 93479 443010 984569 1022800 1888850 849982 1447780 106612 3355 479436 1790365 1704176 242285 569950 1607509 139686 1232694 285334 1198598 1962977 848843 1186727 1319321 1590485 1634898 1660559 1790833 953821 1005720 1395804 1034026 1382697 150272 2174558 1559820 60144 229311 1521919 711907 1996186 1138319 1978419 2169824 121773 739433 81710 496470 159962 1576619 2158526 28295 56428 1441174 656101 1274487 285489 1993542 943532 828721 1882810 1587691 781169 615004 1497439 850321 860956 2181993 219357 728690 240715 1266583 609701 2191561 1658803 2019844 1346766 977392
1384701,4401 13295 32821 41015 107909 164681 210415 282093 323842 350732 393065 413049 434676 438514 545079 575169 582242 684799 693250 710119 889902 956459 1017474 1090425 1211464 1219984 1459119 1580399 1681589 1807004 1830692 2006645 2046461 2077961 2173266 2243367 2258825 1649636 136699 603597 721241 933544 1289493 1292332 1410459 1706535 2038938 2201164 803507 2095920 2190938 221543 2105557 337474 208232 875311 1016729 1174442 1777105 1281966 1250638 799590 910396 112199 572902 1167689 89826 943186 1093726 514489 1123533 462257 367790 1378539 2169657 653012 432584 1743365 1486561 1903952 576686 707406 1272265 1346561 1487454 354652 1471934 402429 1367471 1860602 2256716 508860 691189 719973 1677876 926077 552137 501279 1097972 1071314 1728749 1822148 976532 1360112 479537 604485 61410 762859 1187717 2061813 1628926 2064029 715406 2072141 867811 1429911 881869 707271 1168121 13713 1749765 578375 597201 740485 1065038 1504790 1923428 345172 723812 453677 660354 860936 1704578 2112430 7511 485751 1878885
1990910,140044 325334 509669 866282 1075046 1294226 1347395 1425671 1456542 1477849 1497137 1842608 971627 1547462 105156 114433 566260 856240 863453 892958 1184270 1193954 1294184 1781190 1860505 1929556 536640 1378348 803068 1095548 1081934 1249494 1970656 762602 1462215 249368 96728 354665 980927 1762233 1866504 2074527 2089716 626374 1105496 501445 1341383 1142944 1268230 1543774 1727113 220556 1056578 422224 740234 909687 1021561 1181318 1806392 1875875 2065554 1122405 165738 185483 299221 316258 718517 859628 1016242 1323448 1495246 1941040 2144595 416986 1972612 1165907 1711073 520791 1390813 1398383 1467907 1873196 2200958 111413 109262 2113118 60684 1967342 976140 1528895 495019 1623659 245447 1273109 2241496 375027 470976 901443 1360140 726020 797413 810698 565227 642428 670927 2006133 2579 2147045 36181 193307 1149518 997225 1205112 2050582 75604 1000020 506117 899075 798841 1843832 935723 166075 1638213 1248487 636884 1574285 825900 1311869 1066683 1531668 1372799 1732961 467707 1624130 643357
524546,49631 1838907 904178 732702 52863 2089344 423958 972981 859136 2214141 1815235 284837
1958148,256445 552785 891966 932870 1232211 1747307 1872596 2057382 2140310 62814 1946266 1540224 237141 917031 1647989 1523151 1842105 314009 1633587 639200 1787730 2034761 1674654 2010399 412555 209642 974392 464297
1302801,2225685 1862272 640721 1500450 127535 135654 230935 419413 428706 533923 616027 822438 904291 991673 1064172 1072526 1309354 1363463 1373773 1424305 1512186 1996726 2027013 1079913 154919 441474 1346968 2113273 2123341 79109 666788
327974,1442450 2212574 1263316 1517275 1208436 74267 1974033
1810481,168274 406109 839546 846449 1019190 1066289 1098071 1378652 1558618 1806766 2114153 2114153 2114153 2114153 2114153 1270634 2089018 1481605 766736 1042514 2188989 303007 1572056 1959987 2095914 301060 940193 1911723 2115087 1869257 129897 324843 324843 324843 470770 685405 1868256 1991206 1601581 1842266 544493 2217227 2111957 716496 2183282 2185940 62125 1315501 1317951 1585734 1742706 329127 1505859 1026174 1749957 1064397 970512 985744 330427 919035 1812055 226038 1743517 732893 1364648 68443 1329972 1341682 250261 1598622 294051 649568 743619 143217 1204259 1204259 1204259 1648801 146039 1870196
909612,320327 1680240 278569 932710 865052 930088 116725 1333464 1630801 2182057 1393749 1254576 1879514 774273 307711 1506840 1798082 499602 1734397 824621 1101196 1266691 200601 690970 1115970 2074433 954240 90115 327816 1481084 960360 1441116 1821237 1113300 1664551 1945208 2188799 1151138 1915602 797507 1332363 1827433 1544057 1809252 994121 1033513 1299670 828586 163149 583833 185253 797417 1737665 2129611 607 159755 434003 2035501 127197 355301 1106937 1488549 413912 1681302 2250686 519682 567470 1041030 656936 358332 519275 370587 560246 1536205 1742264 2001357 753908 1980253 1705532 165332 340253 974437 1226603 1780117 1924189 2157484 612703 2067909 1279042 484580 1437931 1520761 136317 1995818 1409805 11968 1546644 178665 1988945 2019996 1684917 2226353 780227 865763 1224680 1778797 1801720 1082186 1331132 89018 1133480 2008982 238511 279202 678655 966866 1167944 1523642 2257746 628202 765388 1009968 115569 456535 602997 901567 902394 966890 1046582 1096294 1152870 1459219 1773879 1795329 1879310 1974691
1327405,2078173 2097083 900011 2132857 954960
