AuthorId,PaperIds
1818693,2159237 1304249 825061 1924698 563526 1151922
221258,2122904 323114 1346273 1948464 1973231 1860792
180300,299371 385219 1806971 2164178 1279939 160397 186588 615659 1690545 1040933 523705 1162083 1163815 1303683 256869 913395 1996821 2080120 1051385 1450456 495937 1073769 2169021 2230422 339813 1916069 1184601
1007696,726779 1633656 219857 695343 953186 671756 1609654 1130588 842196
1220693,2178560 1188169 453615 1043881 1317838 1045348 1848682 1594052 604479 1450269 1614068 329137 411179 889329 1438661 1381094
767332,248074 351170 1004880 1056226 1260273 1304265 1787057 1789823 1798267 2252388 273890 574710 730959 1255770 470318 480330 1896313 1378317 798096 1382590 1791765 2117906 42777 1593603 720329 109800 2959 162613 714091 1771066 770427 1012681 1109069 158170 766962 123896 1055420 2087647 2080682 1328021 886836 105958 1036568 779677 1475404 1757473 136434 886478 997794 1761382 2164865 203062 1559207 1795960 1911141 2149155 486337 572704 84302 143861 315764 569636 699625 1242963 1720285 586501 1446740 249402 932584 968247 1082086 1189198 1279385 1778663 2038453 2132186 511969 1188267 789719 1028321 1966692 638704 2113768 1114415 272503 159290 751880 1967066 2125085 1607343 1624248 74035 1787093 1939405 320505 1731938 239325 1228907 452851 1796929 2234960 1289185
573530,301512 834844 896154 459254 493450 1954009 1186962 575060 762111 1903741 1466247 377469 450211 834247 2234359 521802 1734720 717119 761704 1559088 317315 509859 661177 829006 2153526 1211830 2159289 2000124 570832 2201553
2220123,82139 124204 217670 339273 415818 432136 563436 584665 646830 772316 966219 1057670 1086952 1116596 1120433 1510738 1518379 1628290 1759150 1837393 1846339 1972951 1973439 2059906 2108387 2198688 461985 560239 910269 1007083 1091722 1474737 1744978 1824386 2041018 397224 615190 846415 958143 1198103 1247839 1540536 1866168 1989144 1997544 196587 1017386 1080934 2012624 662108 909454 1044658 1279299 1504390 262718 897807 1276380 799566 1892206 2083987 1022833 1301922 1670277 1362791 1500273 276196 1435058 255687 1069676 1631688 2257984 1871892 567194 297810 816620 840119 492051 723035 881222 337732 2072786 372808 2248572 1235965 1662202 323547 955729 481280 2169839 916096 1527861 1064 313249 436315 1155540 53740 711342 36776 187580 984807 497908 2197360 1071778 1895424 475908 1951220
507999,221470 2037807 2084605 22083 138120 289276 782242 995515 1188345 1605037 210825 1047252 1143894 1867989 1516148 900546 1293581 2101488 2101944 1230354 2192451 172841 236262 250678 845840 655684 686188 855178 1187656 7347 880745 1752884 2108266 578706 1751350 7537 181412 397729 666685 1130766 1194405 1851902 2140251 799230 2140842 2158797 215086 1513542 1803867 716744 980431 1487773 91168 742348 898718 1929778 1955606 1317590 569474 1843845 881596 2110382 736890 1309089 2015154 2179997 237987 1294110 1997919 948371 1205472 521663 1021488 613497 2013955 2171584 686847 1139580
1351778,937002 61261 68533 755078 1131 1992493 394465 1692343 46521 70053 1631341 145276 767153 828606 735375 1122652 208849 257476 500048 1009486 1215277 1651982 1672590 2165480 50908 411500 1877665 480631 947136 2137325 267037 1604456 518889 551072 342243 1844557 168893 1103645 1616768 143428 266634 822233 1859591 1180594 1407882 86358 80650 263423 297012 1139522 1968145 2145895 1008771 1624715 13782 1392119 229163 291328 1566086 1820760 411608 742275 1415554 1510822 1655763 164605 844291 80240 1556603 208707 583005 1835429 1839260 806136 1921340 1963738 1966191 2129922 326725 354692 552267 702502 2002766 2095878 1324777 1529108 201176 296546 339632 470522 1119277 1637905 273634 318175 372373 683721 688249 1121682 1467803 341486 673093 759503 1834744 1881386 197500 569427 1443322 1879925 1990352 2021863 126423 608575 823339 1478731 1631455 1682197 1848756 2062467 1122657 479202 1395062 1551542
950378,1130887 1927242 1608845 49244
57451,631315 1869921 385955 1766217 746153 478614 2042411
2023538,1649720 1379249 1502612 209064 1040549 278639 1123172 908841 587021 602811 1103526 1661757 1380675 1723568 163496 465995 262271 514892 1764030 425427 395528 1648228 558294 1039653 1984783 629814 1696861 38361 617588 679069 1184230 1457845 268015 362092 564757 786978 1236288 816313 925784 1645528 1927946 94740 846947 958720 1435499 1432468 1738922 2002645 789300 937309 1016710 1736174 126758 1022632 1181079 1337726 1365949 1502711 1551478 1940053 2254023 1250151 2006691
311411,2044736 151535 1109561 1673350 2006987 2255707
499829,143290 330017 445487 462177 465243 797189 927283 989132 1003025 1287394 1297732 1447104 1533314 1605619 1757579 1993283 2113953 278879 437378 693782 798701 819816 1009140 1446462 1527356 1667951 1900851 2060291 394965 748387 1107195 1273602 1355332 1752995 1776542 1988896 168833 1361623 1053877 88561 1335304 1600014 2174787 1431408 117668 845704 1850659 330558 1289885 2162317 323299 623188 1088115 268552 1210756 1739741 741579 1299551 107569 1147590 1972734 31072 38338 1398996 1803681 291919 107882 884715 483144 229383 2182867
524408,1756138 947608 1211684 2224927 1988563 1409734 1091259 467630 2239107 755539 2028354
1409149,560864 2177745 1502303 1536678 244313 587291 1519118 1740078
1009344,888096 145590 1982393 1521652 872132 315730 884554 1501739 508111 1054060 1269257
1835145,1457664 205807 966110 1134874 1316989 1527992 440762 1743469 18622 146815 869013 2131940 32575 1065304 1235320 2001779 2192646 2192646 704901 1323817 1482820 2236498 1521748 118173 426791 1184562 835643 1222818 1489689 2254207 667462 773264 775520 1144520 1430437 2193042 68747 382413 382413 1051680 1923856 137901 137901 1647211 1992425 999493 1206872 1206872 1796916 159655 1819558 1585628 1826120 1852458 845674 845674 1024066 1024066 114916 1398341 1398341 570609 1631655 995596 995596 1104509 1452078 1937056 307019 861636 1166869 1246233 114800 114800 1805533 1805533 1126987 1814619 1814619 2078967 1308261 532125 1271750 1783236 15546 15546 163946 511418 1757072 1757072 734946 769104 769104 1126777 1784588 1670208 982520 1510223 1726522 755399 10965 1879114 723968 114076 792933 15726 1179733 42928 2116398 2116398 1132839 1090513 676981 1181166 1482550 2048082 1920111 2226216 254212 452546 708150 1856065 89141 657633 114569 114569 528687 780382 1197125 1217066 1770960 1951401 1984141 428340 1196481 1968567
2162827,2052266 441431 278957 2135569 2152991 1900772 558078 1202117 2243604 2257547 2210943 1474450 2112306 463091 1038897 1311911 1708759
1294479,104895 125674 129480 196274 266625 277868 297552 421463 516174 544644 729995 770033 804801 823926 961532 1012238 1156310 1165760 1170533 1193344 1262602 1280804 1301776 1367690 1416924 1526881 1548812 1655108 1704472 1725337 1786297 1790641 1802238 1840853 1849743 1854667 1952381 1971958 2049141 2102255 2253330 38303 86165 249243 304146 483185 573053 813456 1192541 1268110 1290776 1438344 1532659 1575642 1695231 1764599 1820678 2243863 1608976 1955296 134351 1070199 1699744 1819315 2015067 2075076 846080 1019309 1212789 1528780 1736481 2144805 2149964 177227 242870 295929 649538 809713 1670100 1701134 1875302 2104368 517285 833612 1225997 1232239 2246412 459139 1394205 494041 761744 820043 1797865 1063639 1182449 1457824 2140442 272749 350777 1615395 1186 280525 563950 1924069 898134 1099240 1306530 1607014 279182 665049 1316551 201645 746621 767196 1055846 1560179 1629538 1977993 2025873 2054276 1428585 300862 415462 1733582 73932 480658 2002865 1020157 1367061 1836850 2140750 1338259 1385780 455200 1611096 672931 1270638 1448695 2064556 362490 572798 1800739 457003 391682 611552 665947 814843 1386091 853585 1239713 552529 2130630 2248191 914056 147294 1357763 1877429 1766740 2227760 2232245 794290 1053569 1483577 1754871 1931169 380863 978222 2040566 2070584 1378363 1961237 1467174 129343 838187 1147113 1900590 1286276 2039888 1235414 1497524 140699 938097 1974280 1379900 204406 779208 106327 970482 1978637 23527 184296 428907 1545134 1934282 2186934 1562314 1602995 1318169 1826741 792238 156325 1081321 627756 699573 707028 982334 888447 956217 261134 1272683 1436990
1663123,496237 1802005 862626 1803106 2094873 210371 484590 1937145 994290 1566137 1473027 1955292 457835 860861 975001 862973 575592 295912 606751 346633 66360 195141 433573 1791061 1993551 706882
2277532,230692 908251 1516860 21401 167231 265000 637509 863989 1682815 157957 450751 881610 883107 951782 1447106 1458287 1615587 1844786 1948212 1987989 2162555 839729 206819 371147 1234653 1345059 1610727 942897 984677 2128037 1273931 1076399 751159 1254499 435798 1216686 1806168 1829870 1862753 1320896 44802 396033 1211732 1369706 1833966 1773397 926237
1654947,99609 1556894 1818464 1863136 2165776 37079 520830 682857 892908 1250460 91841 243579 1047513 1310173 259282 671896 1684578 1900906 588069 597790 1018018 1246067 219574 207329 507561 256725 1613843 528720 624179 2055038 617381 34495 1384158 1869096 1436872 739142 1667872 2166791 1989387 2096231 1328805 1962709 764025 1400869 361532
721060,1544438 535045 895951 171363
24742,130342 1479666 1208535 1878416 368006 1983432 1027260 2169048 418161 2089832 93774 1048305 1245729 1781937 2044666 1913487 51173 1401091 721790 1913043 554197 1212339 1252386 2096774 415681 16442 71659 306589 2254334
1548468,891896 1272997 846351 1893658 891226 959799 571471 920011 1048946 2000411 1790736 1965248 1240240 2016332 1937184
1286341,25047 537663 697180 712062 1883608 1913935 133174 182811 229228 1000522 1485593 1495352 1528465 1964521 1304850 1860658 2078167 161046 606579 745679 797855 1718631 484623 810845 959967 1051564 1386730 1688818 2187533 224888 315732 369606 541939 1039569 1387054 1495858 1524594 2064284 18474 443991 677786 1030275 1705430 2051442 2103430 116244 1335056 1439945 1538299 1899831 2236069 1307266 1473002 181720 708858 1315172 63461 90725 1675263 2125509 60007 51532 1848301 302461 1331116 1537874 747621 937421 1435711
1540296,1171087 1294749 1695234 130601 411012 52414 501909 975376 601199 785131 1817304 489127 548783 349039 1129638 1249440 1846705 1900797 2042560 288437 393420 571152 2092342 132983 939851 1237809 1252841 1252841 57494 1417877 1460835 261774 312849 720416 996972 996972 1537649 1606032 1606032 1935700 2213916 266756 286535 470791 257846 267790 560357 634473 788049 1031628 1373776 1548051 1813634 586757 883620 1381181 1381181 1951663 1778040 1976528 2152324 2152324 2223900 1602504 288639 288639 689416 828934 1289822 1654920 1654920 1742164 1742164 409290 1080008 1276513 1565400 1663507 1755836 1929437 2220646 50651 659746 20395 78730 387563 744824 841374 1354055 1397330 2029685 2122872 479135 814924 1019968 1075704 1939463 86725 306052 519060 652392 1184175 1277977 1544347 1957291 2073187 198168 573759 1054980 1672367 1705676 1829983 170 71959 164380 279641 312317 372449 525343 661913 661913 856843 864689 890520 896163 1017533 1047818 1241766 1406397 1425692 2241029 184482 270862 1155938 1212814 1693874 7737 48181 357012 897827 1230984 1615982 968868 968868 1349360 1392521 1545430 2015265 408992 1550048 1716708 217028 517012 1470758 234133 259524 443288 881961 1059250 1508428 1569620 1633309 1762764 1763703 1883944 1942889 2019654 224305 259801 352444 435739 894823 1351477 1935094 2008041 516775 728280 1009411 1132176 2087943 2087943 153377 165945 392898 402819 505147 734300 1100930 1215012 1216122 1308991 1700857 1748517 2069840 293578 1303675 1650084 1866286 1866286 99696 237006 711122 970186 1015782 1018244 1300933 1314436 1877337 1961862 2070181 1766207 1910041 193053 428156 485822 563251 951878 1587370 1868363 1877505 2244703 163952 260087 260087 267484 521549 1384346 1513083 2099189 2123843 144677 278872 278872 422983 463497 524536 980914 1438850 1465567 54770 125761 168992 202389 270749 307746 309276 316787 326794 364161 525945 533921 559921 575186 598688 755955 773583 817011 822938 822938 885599 888713 922243 965334 1030471 1051912 1065105 1259355 1354943 1442395 1549786 1919392 1925741 1952715 2055059 2110263 2121752 2258220 19520 108824 163587 238809 314305 328021 511837 511837 542196 557387 628381 741549 770696 776602 792656 792656 1134839 1192118 1234986 1240908 1375215 1535010 1611767 1622261 1700024 1700024 1774674 1785374 1887303 1941833 1967520 2049166 2143581 2228386 2242698 550545 1513156 1982774
2105546,1742668 1921392 1391331 1273302 63110 1029862 1211257 1821142 1727732 1108935 1571410 10155 82307 1731667 1485217 1709908 1603258 1004661 1570681 2214179 2136378 483637 1148134 1289229 1010683 1010389 2194906 893379 1157037 815586 1584616 1178607 903056 146637 1987526 1957944 732790 1088798 214776 59023 1678326
442581,913092 648993 2253068 2072892 2086125
1474777,1807390 1807390 78571 78571 1114026 1114026 1029855 1029855 1348536 1348536 690643 690643 1562114 1562114 786483 786483 2027151 2027151 1601957 1116920 306889 793677 1755879 1838935 2142414 140181 140181 389325 389325 730505 2164252 792548 2241774 657801 1180127 1190049 110326 980132 1206022 1239303 46482 290250 591674 923077 1462140 1535763 1749393 2047985 2146043 2251100 234787 670141 1108134 1227021 1554176 1574660 723611 784441 805093 854706 1142613 1950239 345670 574769 1388891 1113946 1126021 2174754 339876 523439 988041 993500 1274471 1504222 1689348 1758913 2043355 2159416 82613 507231 1007963 1281251 1429177 1693467 1779718 145940 174120 856336 1346238 1469831 1606357 2164204 2224639 2224639 93632 265674 362253 362253 385419 402398 421932 587928 587928 732324 1320007 1834351 1933844 1933844 1152360 1420967 1420967 1442104 1744522 1744522 2110138 264789 579238 1129481 1129481 1548940 1759610 1759610 1877794 1884117 2060734 2253196 66088 125518 125518 925783 950553 970189 970189 1129740 1503599 1548649 1671792 1671792 1909404 1909404 57012 57012 705407 1128313 1128313 1658692 1685802 2255356 2255356 529927 529927 1338618 1338618 1435574 1556394 1929991 1195327 2242221 1494537 1494537 1638024
852187,630940 1444660 1420616 1577798 2254158 840250 70698 753918 1862838 726176 925480 957360 1194860 1384225 1582805 1934318 1170294 1398741 1720804 1856445 2139391 327203 732100 347847 1923125 2017474 1831097 1389890 372865 1351957 478195 1279226 1462508 1961052 569238 2085343 931868 1323360 901932 536874 1463098 1501126
1286365,211369 1776742 2003025 2501 98105 697257 804998 1047049 1278586 1519948 257201 450078 666887 690003 879750 1049027 1159134 1556360 1693786 1967468 2183359 2221484 226418 247917 342477 386776 604563 611396 759716 840922 980163 1403719 1839493 2079326 391914 871909 1045376 1775142 1925602 1975884 153889 849903 543338 1490314 1583171 1712018 2198781 2167680 636241 1316522 1361731 1806611 225105 1058215 862162 386809 461933 1617788 421845 1731590 1164234 1385323 2172809 517217
1974497,1490097 886267
557284,783907 1652301 621338 1137168 1778545 1974512
1581288,608856 2226514 1010921 1797488 172392 968623 1197591
2097191,1741938 137006 1156627 1156627 1156627 2028142 712822 1529125 1285562 1769741 1022619 1665853 1665853 1665853 140911 140911 1852004 1852004 1006071
2202322,2021985 2010360 114948
2130168,444949 719736 1915932 1858664 1993542 849982 285334 1524383 1831414 242285 1022800 1607509 1447780 1888672 654093 1005720 1232694 139686 953821 1790365 3355 1198598 1704176 81710 828721 60144 711907 1382697 1395804 1521919 656101 943532 1996186 285489 496470 984569 1274487 1888850 121773 219357 443010 1441174 728690 739433 479436 569950 93479 106612 781169 1034026 163512 1497439 2174558 240715 1266583 1590485 615004 1790833 1660559 1962977 1319321 1634898 1138319 1978419 2169824 28295 1186727 848843 850321 860956 229311 2181993 1587691 1882810 2158526 609701 159962 1576619 2191561 150272 1658803 2019844 1559820 56428 977392 1346766
1384701,4401 13295 32821 41015 164681 282093 413049 575169 603597 710119 721241 889902 910396 956459 1017474 1211464 1219984 1289493 1292332 1410459 1681589 1706535 1807004 1903952 2006645 2046461 2077961 2173266 2201164 2243367 2258825 221543 323842 393065 438514 545079 582242 684799 803507 1090425 1459119 1580399 1649636 1830692 2095920 2105557 136699 210415 350732 434676 933544 107909 337474 693250 2169657 367790 432584 2038938 799590 1378539 1743365 2190938 576686 707406 875311 1174442 1486561 1777105 943186 1250638 1281966 89826 208232 1016729 501279 1093726 508860 1367471 1860602 2256716 1097972 462257 653012 715406 1167689 572902 402429 514489 926077 1123533 112199 1471934 1346561 1487454 354652 1272265 552137 1628926 762859 2064029 2072141 719973 1677876 61410 578375 597201 740485 1065038 1504790 1728749 1187717 604485 1822148 479537 723812 1429911 2061813 1071314 345172 1360112 691189 976532 1878885 485751 7511 1168121 1923428 707271 867811 13713 1749765 660354 2112430 860936 1704578 881869 453677
1990910,325334 509669 536640 866282 1294184 1341383 1347395 1425671 1781190 1970656 140044 863453 1249494 1294226 1860505 1929556 249368 1193954 1184270 1456542 1075046 1762233 2074527 105156 109262 354665 2089716 566260 762602 856240 1378348 1497137 1547462 892958 971627 1056578 1711073 1866504 1462215 1477849 803068 1095548 1105496 114433 1081934 2147045 1142944 1842608 626374 501445 718517 1021561 1323448 96728 220556 980927 1165907 1398383 60684 636884 1941040 1967342 2006133 166075 670927 1360140 1806392 245447 565227 935723 901443 185483 726020 797413 1873196 2200958 1000020 1273109 1311869 1528895 1122405 75604 859628 1467907 2241496 165738 316258 1268230 1495246 422224 495019 976140 1181318 1623659 2144595 375027 997225 2113118 299221 899075 1016242 810698 111413 470976 520791 642428 1390813 1727113 1205112 2050582 740234 1875875 909687 1066683 1531668 798841 1843832 2065554 1543774 1638213 193307 36181 2579 1149518 1248487 1574285 467707 825900 506117 1372799 1732961 416986 1972612 1624130 643357
524546,904178 52863 732702 2089344 423958 2214141 1838907 49631 859136 972981 284837 1815235
1958148,256445 552785 1232211 1540224 1747307 1872596 2140310 1523151 891966 2034761 2057382 917031 932870 1842105 1633587 209642 237141 1946266 412555 1674654 1647989 62814 1787730 639200 2010399 314009 464297 974392
1302801,127535 135654 230935 419413 428706 441474 533923 616027 822438 904291 991673 1064172 1072526 1309354 1346968 1363463 1373773 1424305 1512186 1996726 2027013 2113273 2123341 154919 2225685 1862272 1079913 640721 1500450 666788 79109
327974,1263316 74267 1517275 1442450 2212574 1208436 1974033
1810481,406109 846449 1066289 1806766 168274 839546 1019190 1378652 1558618 2114153 2114153 2114153 2114153 2114153 766736 1098071 2089018 1481605 1869257 2188989 1601581 1042514 1959987 716496 1270634 1842266 303007 1572056 2183282 2185940 685405 1585734 1317951 1911723 324843 324843 324843 940193 1742706 2095914 129897 2217227 1991206 544493 1868256 301060 62125 2115087 985744 2111957 470770 1505859 1315501 1064397 1598622 330427 1341682 1812055 294051 919035 1743517 649568 1026174 143217 146039 732893 68443 743619 1329972 329127 226038 1204259 1204259 1204259 1648801 1749957 1364648 1870196 970512 250261
909612,499602 1734397 320327 1737665 1821237 358332 519275 1041030 1544057 1945208 116725 612703 165332 567470 1680240 1980253 865052 960360 1254576 1809252 1879514 824621 1101196 656936 1441116 1536205 1664551 1705532 2188799 1266691 1488549 278569 932710 954240 413912 1332363 1506840 307711 690970 1333464 1630801 1780117 1798082 2182057 136317 370587 1827433 11968 340253 560246 1113300 1115970 1393749 1742264 1995818 2001357 200601 1279042 2074433 2129611 774273 1409805 2157484 797507 327816 930088 355301 994121 1106937 828586 1033513 974437 1226603 1924189 753908 127197 1915602 780227 1151138 1546644 1299670 1437931 163149 1224680 1681302 1778797 1801720 2250686 1520761 484580 865763 797417 185253 583833 1988945 89018 519682 1167944 966866 1096294 2008982 1152870 1684917 2257746 765388 901567 628202 678655 1046582 602997 1009968 115569 1795329 1773879 1879310 1974691 279202 966890 2226353 456535 1133480 178665 238511 1459219 2035501 607 902394 1523642 90115 159755 434003 1481084 2019996 2067909 1082186 1331132
1327405,2078173 2097083 900011 2132857 954960
