AuthorId,PaperIds
1065029,340078 469547 559452 800130 37441 75664 449612 672574 535766 600389 752180 1329344 1185798 772526 632128 576724 33495 862888 790240 88212 153679 508994 557590 766298 778416 797639 1290707 1453098 1915610 2221735 133084 1420003 1412741 1884682 2096633 30485 179609 638235 694475 1948512 433718 834395 1698569 1253019 592440 792436 241444 2024679 1008942 1401831 609557 854288 1342777 1842355 2137908 119355 82825 368446 1925975 858467 1110367 2214655 1789205 1911430 1453278 245651 352234 1473149 1290267 914731 1286499 1331098 888947 1186215 210024 1281400 1395661 278040 2136074 327219 608887 748305 970784 1136779 1263806 1586618 1817106 1750911 968162 1004053 1221890 313000 1030176 2141520 692363 1400460 1067655 1394409 1632033 1759952 1943344 2003995 2240991 1726022 1784967 1818938 2213430 2069023 935171 2168151 1077759 1133639 1258494 2126312 242336 1982967 1540645 1796911 2158148 1795414 2077664 1149209 1151121 1173101 1587654 2094206
221258,1346273 1948464 1860792 1973231 2122904 323114
180300,2164178 1051385 385219 495937 1690545 299371 256869 1806971 339813 1184601 160397 186588 615659 523705 1163815 1303683 1996821 1916069 1073769 1040933 913395 2080120 1162083 2169021 1279939 2230422 1450456
1007696,726779 842196 219857 953186 1130588 695343 1609654 1633656 671756
1220693,1848682 604479 1614068 889329 1045348 1438661 1381094 1450269 1043881 411179 1317838 1594052 453615 2178560 1188169 329137
767332,248074 273890 351170 470318 574710 730959 480330 1056226 1789823 1796929 2252388 42777 1966692 320505 886836 1114415 1188267 1720285 997794 1761382 2164865 1778663 2132186 1798267 105958 1004880 1055420 1446740 84302 572704 1939405 714091 569636 1109069 143861 239325 720329 1328021 249402 109800 511969 203062 162613 1731938 74035 1028321 1082086 1382590 2125085 452851 272503 1036568 1624248 123896 159290 2234960 1228907 766962 779677 1787057 1791765 1012681 1260273 1475404 2149155 1189198 1242963 1255770 638704 1559207 699625 1378317 2080682 932584 1967066 751880 1787093 586501 2113768 2959 486337 789719 136434 1771066 2038453 1593603 886478 1795960 2117906 798096 1607343 770427 2087647 315764 1279385 1289185 158170 1304265 1757473 1911141 1896313 968247
573530,761704 301512 2234359 1954009 1734720 2153526 2159289 459254 661177 834247 896154 2000124 1466247 493450 717119 450211 521802 570832 1186962 1559088 829006 762111 509859 834844 1211830 2201553 575060 1903741 377469 317315
2220123,36776 82139 124204 217670 415818 432136 646830 772316 1057670 339273 461985 563436 584665 846415 1846339 1276380 1474737 1744978 1997544 2012624 910269 2059906 1091722 1120433 1510738 1518379 1628290 1989144 2083987 1871892 2169839 323547 196587 615190 1972951 1973439 662108 255687 909454 1527861 187580 497908 262718 397224 475908 276196 1504390 1007083 2108387 560239 1435058 799566 1279299 1892206 337732 1044658 1064 1116596 1080934 1631688 2257984 723035 1759150 1071778 372808 567194 881222 1824386 1500273 53740 840119 711342 297810 481280 958143 1301922 492051 984807 1866168 1895424 2197360 816620 916096 966219 1662202 2198688 2041018 313249 1017386 1022833 1198103 1670277 955729 1069676 1086952 436315 1155540 1951220 2248572 897807 1235965 1540536 1837393 2072786 1247839 1362791
507999,782242 221470 22083 138120 289276 210825 2015154 948371 1187656 1205472 1294110 1997919 1516148 686188 855178 1130766 2140842 898718 686847 1309089 1513542 980431 215086 236262 250678 845840 1929778 2192451 742348 7347 881596 1047252 1188345 1317590 1803867 1843845 2158797 578706 1194405 1851902 397729 666685 716744 799230 237987 181412 2179997 569474 613497 172841 655684 736890 995515 1867989 2101488 7537 521663 1293581 2013955 2171584 1487773 2037807 2084605 1139580 2108266 900546 1230354 2101944 880745 1143894 1605037 1751350 1752884 2140251 1955606 91168 1021488 2110382
1351778,50908 61261 68533 145276 208849 257476 267037 394465 411500 500048 551072 735375 755078 1009486 1624715 46521 70053 342243 479202 518889 767153 822233 947136 2137325 2165480 828606 937002 1122652 1215277 1604456 1631341 1651982 1672590 1877665 168893 164605 569427 702502 806136 197500 823339 13782 480631 201176 266634 341486 470522 1844557 1392119 126423 229163 291328 844291 1103645 1008771 1692343 1992493 673093 1631455 1968145 1395062 1551542 297012 759503 1616768 1566086 608575 1835429 1131 86358 263423 80650 296546 742275 339632 411608 1119277 1139522 354692 552267 688249 1407882 326725 1834744 1180594 1556603 1682197 1990352 2095878 273634 208707 143428 1637905 1655763 1478731 1529108 318175 683721 2129922 1966191 2145895 372373 1820760 1467803 583005 1859591 1415554 1510822 2002766 1921340 1963738 2021863 2062467 1879925 80240 1881386 1121682 1443322 1839260 1122657 1324777 1848756
950378,1130887 1608845 1927242 49244
57451,2042411 385955 478614 746153 631315 1869921 1766217
2023538,1648228 1250151 937309 1649720 1379249 425427 1940053 1236288 1502711 1736174 1337726 2254023 925784 2006691 789300 514892 1184230 1764030 126758 268015 786978 1040549 1103526 1432468 1645528 558294 1927946 846947 1502612 1435499 262271 587021 1380675 564757 679069 1984783 908841 94740 816313 1457845 1661757 1723568 629814 38361 617588 209064 278639 1123172 958720 362092 465995 163496 1365949 1039653 602811 1016710 1022632 1181079 1551478 1696861 1738922 395528 2002645
311411,2044736 1109561 2006987 1673350 2255707 151535
499829,143290 278879 330017 437378 445487 462177 693782 798701 819816 1289885 1361623 1850659 797189 1752995 1527356 1757579 927283 1107195 107882 1053877 1335304 1600014 2060291 1667951 330558 845704 1900851 38338 323299 741579 2182867 884715 1803681 31072 483144 1431408 2113953 1299551 1398996 1447104 1605619 2162317 2174787 1003025 1009140 1287394 1533314 1739741 1972734 1988896 623188 1355332 291919 1210756 465243 1446462 1776542 394965 168833 88561 117668 229383 107569 748387 1088115 1297732 1993283 1273602 268552 989132 1147590
524408,1756138 755539 947608 1211684 2224927 2239107 1988563 1091259 1409734 2028354 467630
1409149,1536678 1502303 560864 1740078 244313 2177745 1519118 587291
1009344,315730 1521652 1501739 1982393 508111 884554 145590 872132 1269257 888096 1054060
1835145,1323817 1482820 1521748 2236498 1308261 2192646 2192646 1065304 1430437 1670208 2193042 835643 1184562 995596 995596 1796916 1826120 1757072 1757072 1784588 1024066 1024066 1923856 1144520 1181166 1457664 1647211 2048082 1814619 1814619 68747 667462 773264 1051680 1879114 1104509 1585628 1631655 1937056 1316989 1783236 1482550 1271750 1743469 1951401 1134874 1126987 1132839 1197125 1222818 1489689 2078967 2254207 1196481 2226216 1398341 1398341 1984141 755399 1206872 1206872 2131940 999493 861636 382413 382413 769104 769104 205807 1235320 2001779 1126777 1920111 966110 1527992 2116398 2116398 1090513 440762 1852458 734946 532125 528687 845674 845674 10965 1856065 18622 1166869 146815 869013 775520 1992425 32575 159655 704901 570609 708150 1452078 15546 15546 657633 452546 1805533 1805533 114076 723968 792933 1246233 1179733 118173 426791 982520 511418 137901 137901 307019 114800 114800 428340 1217066 1510223 1819558 15726 114569 114569 1770960 676981 254212 1726522 42928 114916 163946 89141 780382 1968567
2162827,441431 1038897 1311911 463091 2052266 2112306 1202117 1474450 1708759 1900772 2135569 2152991 2210943 2243604 2257547 278957 558078
1294479,104895 125674 196274 266625 277868 297552 516174 544644 961532 1156310 1170533 1193344 1232239 1262602 1367061 1378363 1532659 1704472 1840853 2243863 2253330 1725337 1849743 1854667 1952381 38303 729995 1280804 1629538 1875302 1012238 1268110 1820678 804801 1165760 898134 1428585 1695231 2025873 1182449 86165 304146 483185 573053 1055846 134351 249243 421463 833612 1099240 1608976 1615395 2075076 2140442 1701134 1192541 517285 820043 1186 129480 140699 767196 770033 813456 1736481 1797865 1316551 1367690 1655108 1802238 563950 1301776 978222 1338259 2140750 279182 480658 2144805 272749 649538 809713 846080 665049 2002865 242870 300862 459139 1394205 761744 938097 2102255 611552 204406 627756 1225997 1270638 1385780 1448695 2064556 823926 1290776 1526881 1764599 1733582 295929 1790641 1272683 106327 362490 415462 672931 1318169 1286276 1961237 1800739 970482 1235414 1528780 572798 746621 350777 1457824 280525 1019309 1819315 2149964 147294 184296 1607014 1786297 1971958 1977993 2049141 2054276 1070199 1699744 2015067 1063639 1562314 1611096 699573 1239713 2227760 2248191 455200 457003 665947 853585 1766740 1924069 1978637 156325 794290 129343 1670100 2104368 2246412 707028 1379900 380863 494041 1934282 2186934 779208 73932 814843 838187 1386091 1560179 1900590 888447 23527 177227 2232245 391682 792238 201645 428907 1438344 1602995 552529 1545134 1306530 2070584 1212789 1974280 261134 1147113 1081321 1467174 1483577 982334 1826741 1931169 2040566 1754871 1955296 2130630 1053569 956217 1020157 1357763 1416924 1497524 1548812 1575642 1836850 2039888 1877429 914056 1436990
1663123,496237 66360 433573 195141 346633 457835 210371 862973 575592 606751 706882 860861 862626 1803106 2094873 1473027 1791061 1993551 1937145 1566137 1955292 994290 484590 1802005 975001 295912
2277532,942897 984677 230692 863989 1458287 1987989 1234653 1610727 167231 265000 450751 435798 1216686 1447106 839729 1516860 2162555 881610 883107 908251 1615587 1076399 1320896 1682815 1806168 1345059 951782 926237 751159 157957 371147 1773397 1833966 1254499 1273931 2128037 1369706 1948212 1211732 44802 396033 1829870 1862753 1844786 21401 637509 206819
1654947,37079 91841 99609 219574 243579 259282 507561 520830 671896 682857 597790 207329 1328805 1436872 1556894 1818464 1047513 1310173 739142 1869096 1667872 617381 764025 528720 2096231 1246067 892908 1613843 1384158 1900906 361532 1018018 2166791 588069 1989387 1400869 1863136 1962709 2055038 624179 34495 256725 1684578 1250460 2165776
721060,171363 535045 1544438 895951
24742,2044666 368006 2254334 1479666 1983432 415681 1913043 418161 51173 93774 1208535 130342 2089832 2169048 16442 1212339 1781937 1027260 721790 1245729 71659 2096774 1401091 1913487 306589 1878416 554197 1252386 1048305
1548468,846351 571471 1937184 2000411 1048946 1240240 1790736 1893658 1965248 2016332 920011 959799 891226 891896 1272997
1286341,25047 161046 182811 537663 697180 1528465 1688818 1485593 1860658 1039569 1524594 2064284 133174 1439945 315732 443991 747621 1304850 1331116 60007 677786 1386730 1387054 745679 2078167 606579 797855 1335056 1705430 2051442 181720 229228 484623 708858 712062 1675263 51532 302461 1000522 1030275 116244 18474 541939 810845 369606 959967 1051564 2187533 90725 224888 1848301 1964521 1495858 1883608 1899831 1718631 1307266 1315172 1473002 1538299 2236069 63461 1537874 2103430 1435711 937421 1495352 2125509 1913935
1540296,1237809 1252841 1252841 1417877 1774674 2143581 1249440 2092342 163587 259524 288639 288639 557387 560357 792656 792656 2110263 1289822 1031628 980914 1763703 1100930 1215012 1381181 1381181 1294749 1663507 50651 217028 266756 288437 307746 316787 387563 550545 559921 689416 894823 896163 897827 1009411 1155938 1308991 1397330 1460835 1695234 1705676 1748517 2213916 52414 164380 165945 202389 259801 402819 470791 479135 501909 525343 525945 601199 785131 814924 864689 20395 48181 168992 224305 314305 357012 516775 628381 828934 975376 1569620 2029685 326794 1442395 1650084 1951663 1212814 237006 312317 533921 575186 1129638 1234986 1535010 1622261 571152 1216122 1700024 1700024 1392521 1544347 1548051 1700857 1778040 78730 184482 411012 817011 1030471 1192118 1957291 349039 741549 1406397 2228386 286535 463497 1615982 1813634 1018244 393420 939851 1470758 408992 1846705 1900797 755955 519060 734300 409290 1132176 1716708 1935700 2042560 2069840 521549 2049166 1047818 170 71959 372449 659746 130601 1059250 1762764 822938 822938 968868 968868 1587370 548783 524536 744824 1384346 2099189 586757 1829983 86725 306052 652392 728280 193053 428156 270749 1941833 1351477 309276 773583 1549786 1065105 1375215 1633309 1766207 1868363 1910041 1925741 1952715 1961862 2008041 2123843 2244703 2258220 1513083 2055059 153377 267790 163952 1465567 1877337 1919392 2220646 270862 1742164 1742164 2087943 2087943 144677 352444 888713 1134839 881961 1080008 1171087 1303675 1373776 1508428 1537649 1565400 1785374 1817304 1883944 1929437 1939463 1942889 2122872 1354943 99696 7737 511837 511837 1017533 1300933 2070181 1438850 770696 1015782 1349360 1976528 2015265 2223900 54770 1982774 711122 1259355 267484 2152324 2152324 996972 996972 1240908 1314436 328021 885599 965334 1075704 1513156 1545430 1602504 2073187 435739 563251 1693874 1935094 788049 485822 598688 1019968 1277977 1606032 1606032 1611767 1877505 2019654 293578 108824 776602 19520 505147 2121752 278872 278872 883620 279641 312849 856843 489127 542196 720416 951878 1755836 1866286 1866286 125761 234133 1230984 1241766 1425692 238809 573759 198168 261774 890520 1051912 1654920 1654920 2241029 392898 422983 1276513 57494 257846 517012 634473 841374 922243 970186 1354055 1887303 1967520 661913 661913 1184175 1550048 132983 260087 260087 364161 1672367 443288 1054980 2242698
2105546,59023 2136378 1987526 1289229 1148134 1584616 1571410 146637 1010683 815586 1742668 1004661 1010389 1678326 1088798 1108935 2214179 1391331 1570681 1821142 732790 1727732 1731667 63110 483637 2194906 82307 1273302 893379 1157037 1211257 10155 1178607 1921392 1957944 903056 214776 1709908 1485217 1029862 1603258
442581,2086125 648993 2072892 2253068 913092
1474777,1113946 1658692 1744522 1744522 2027151 2027151 2224639 2224639 1548940 1108134 1689348 1779718 2043355 1129740 1548649 1574660 723611 993500 1206022 1116920 1503599 1554176 1758913 988041 1274471 1338618 1338618 1429177 2047985 389325 389325 1807390 1807390 805093 1909404 1909404 1029855 1029855 1348536 1348536 1152360 786483 786483 923077 1462140 1535763 1749393 2146043 1281251 1320007 1755879 1834351 1950239 2142414 2164204 2164252 793677 1346238 1442104 1638024 2242221 2253196 950553 1838935 1007963 1126021 1693467 1562114 1562114 1884117 1227021 2174754 1114026 1114026 1129481 1129481 1759610 1759610 78571 78571 402398 730505 1420967 1420967 1929991 1877794 792548 1685802 2255356 2255356 125518 125518 507231 1504222 854706 1601957 2251100 82613 174120 290250 1606357 970189 970189 1128313 1128313 1195327 1933844 1933844 2060734 140181 140181 1671792 1671792 46482 591674 2159416 234787 145940 306889 1388891 1469831 1556394 66088 339876 574769 925783 2241774 421932 732324 110326 345670 579238 1435574 93632 1142613 265674 1494537 1494537 264789 529927 529927 523439 690643 690643 2110138 980132 1180127 1190049 1239303 587928 587928 385419 657801 670141 856336 362253 362253 57012 57012 705407 784441
852187,925480 957360 1384225 1444660 1577798 1582805 1934318 2254158 327203 478195 732100 726176 753918 840250 1831097 1279226 931868 1194860 1351957 2085343 630940 70698 1170294 1501126 1398741 1463098 901932 1389890 1862838 2017474 1420616 1323360 2139391 372865 1923125 1720804 536874 569238 1856445 1961052 1462508 347847
1286365,636241 421845 450078 666887 804998 697257 543338 879750 980163 2079326 1049027 1925602 2183359 2501 98105 461933 871909 759716 386809 1712018 1776742 2167680 1047049 1278586 1519948 1617788 1775142 1975884 386776 1159134 1164234 1361731 1556360 1693786 2198781 391914 1806611 1316522 1583171 342477 2221484 690003 611396 153889 1058215 1731590 1839493 2003025 1490314 225105 840922 226418 517217 211369 604563 849903 1967468 257201 247917 1045376 1403719 862162 2172809 1385323
1974497,886267 1490097
557284,1137168 621338 1974512 1652301 1778545 783907
1581288,1197591 1010921 2226514 968623 1797488 608856 172392
2097191,712822 137006 2028142 140911 140911 1285562 1529125 1852004 1852004 1022619 1741938 1665853 1665853 1665853 1156627 1156627 1156627 1006071 1769741
2202322,2021985 114948 2010360
2130168,719736 444949 1587691 2019844 1576619 1858664 2158526 2191561 1198598 496470 943532 240715 1559820 1882810 285334 443010 953821 1005720 569950 1266583 1790365 615004 984569 1888850 1232694 850321 860956 1521919 781169 163512 139686 56428 711907 1441174 150272 1034026 1186727 1319321 1346766 1590485 1634898 1660559 1790833 977392 1382697 106612 849982 1022800 1138319 1524383 1658803 1978419 2169824 1962977 242285 656101 1888672 60144 2181993 28295 93479 3355 1831414 159962 229311 1395804 1993542 654093 1274487 219357 479436 728690 1704176 848843 121773 739433 828721 1996186 1447780 1607509 285489 609701 2174558 1497439 1915932 81710
1384701,4401 13295 32821 41015 107909 136699 210415 282093 323842 350732 393065 413049 434676 438514 545079 582242 603597 693250 721241 799590 803507 1016729 1250638 164681 337474 575169 684799 710119 910396 943186 1289493 1410459 1706535 1174442 1777105 2046461 572902 933544 1378539 2169657 2201164 221543 889902 1281966 208232 875311 89826 1471934 691189 2061813 508860 1187717 1219984 1704578 367790 112199 762859 2006645 432584 576686 707406 1677876 1830692 719973 1743365 1123533 867811 1486561 860936 1097972 1272265 1346561 1487454 2258825 453677 2095920 354652 653012 462257 2038938 479537 1649636 1211464 1860602 2173266 2256716 514489 976532 1167689 1628926 2064029 2077961 881869 1017474 2072141 1065038 1504790 1367471 1580399 13713 1093726 1360112 501279 61410 926077 707271 715406 1090425 2112430 1749765 1923428 1168121 1681589 1903952 2105557 1807004 1429911 1878885 1292332 956459 1459119 2243367 345172 578375 597201 660354 740485 2190938 485751 7511 552137 723812 402429 604485 1071314 1728749 1822148
1990910,325334 509669 1390813 1398383 1873196 2200958 980927 1762233 1866504 2147045 1462215 726020 797413 810698 1497137 1095548 971627 1547462 866282 976140 506117 501445 1075046 1294226 495019 1193954 2241496 565227 626374 1624130 762602 375027 470976 642428 566260 856240 1967342 96728 935723 1623659 1249494 909687 1021561 1181318 1347395 1806392 1842608 1875875 2065554 1456542 1781190 1105496 1294184 899075 1016242 1273109 1323448 1495246 1941040 2074527 2089716 2144595 105156 1165907 1711073 1378348 1970656 798841 1528895 863453 1341383 140044 536640 1638213 1929556 245447 1081934 2006133 1122405 670927 109262 2579 1972612 75604 422224 740234 111413 467707 2113118 416986 1574285 825900 354665 1142944 1268230 1543774 1727113 60684 1311869 36181 193307 220556 1360140 114433 636884 1860505 1184270 249368 1467907 165738 185483 299221 316258 718517 859628 997225 1205112 2050582 803068 1425671 1732961 901443 892958 1056578 643357 1066683 1531668 520791 1843832 1248487 166075 1477849 1000020 1372799 1149518
524546,1838907 423958 732702 49631 52863 1815235 2214141 2089344 972981 904178 284837 859136
1958148,552785 62814 256445 1647989 917031 314009 891966 1946266 2057382 932870 974392 1523151 1842105 2140310 639200 1747307 1633587 1540224 1232211 1674654 2010399 1872596 1787730 2034761 237141 464297 209642 412555
1302801,1079913 666788 904291 991673 1064172 1072526 1309354 1346968 1363463 1373773 1424305 1512186 1862272 1996726 2027013 2113273 2123341 2225685 1500450 640721 127535 135654 154919 230935 419413 428706 441474 533923 616027 822438 79109
1358601,261267 741246 981736 328296 1628056 990692 440022 99772
327974,1208436 1263316 2212574 1517275 74267 1442450 1974033
1810481,406109 839546 846449 168274 250261 62125 129897 324843 324843 324843 470770 685405 1842266 1026174 303007 1317951 1572056 1585734 1869257 329127 1648801 1743517 146039 301060 143217 1270634 985744 732893 68443 226038 743619 766736 2185940 330427 649568 2089018 544493 2183282 294051 716496 1742706 1204259 1204259 1204259 1364648 1959987 2111957 1341682 919035 1868256 1991206 1505859 1601581 1812055 1098071 1870196 2217227 1749957 1064397 2188989 1329972 1598622 970512 1481605 940193 1066289 1806766 1911723 2114153 2114153 2114153 2114153 2114153 2115087 1042514 1558618 1019190 1315501 1378652 2095914
